crash_date,latitude,longitude,num_of_cyclist_injured
2023/05/22 00:00:00.000,40.802166,-73.96198,1
2023/05/23 00:00:00.000,40.810062,-73.95497,1
2023/05/23 00:00:00.000,40.728424,-73.99969,1
2023/05/23 00:00:00.000,40.797867,-73.96759,1
2023/05/23 00:00:00.000,40.718143,-73.993835,1
2023/05/23 00:00:00.000,40.798717,-73.95954,1
2023/05/24 00:00:00.000,40.747925,-73.97362,1
2023/05/24 00:00:00.000,40.753242,-73.96662,1
2023/05/24 00:00:00.000,40.79824,-73.95247,1
2023/05/25 00:00:00.000,40.742508,-73.982155,1
2023/05/25 00:00:00.000,40.764683,-73.99179,1
2023/05/25 00:00:00.000,40.73225,-73.99636,1
2023/05/25 00:00:00.000,40.72547,-73.98396,1
2023/05/26 00:00:00.000,40.72173,-73.98469,1
2023/05/26 00:00:00.000,40.766087,-73.97724,1
2023/05/26 00:00:00.000,40.733524,-73.989876,1
2023/05/26 00:00:00.000,40.8166,-73.942764,1
2023/05/26 00:00:00.000,40.8018,-73.96108,1
2023/05/26 00:00:00.000,40.86187,-73.92402,1
2023/05/26 00:00:00.000,40.81151,-73.94649,1
2023/05/27 00:00:00.000,40.848038,-73.93285,1
2023/05/27 00:00:00.000,40.742706,-73.984535,1
2023/05/27 00:00:00.000,40.742645,-73.98246,1
2023/05/27 00:00:00.000,40.831566,-73.942986,1
2023/05/28 00:00:00.000,40.85358,-73.932236,1
2023/05/28 00:00:00.000,40.772705,-73.949486,1
2023/05/28 00:00:00.000,40.73883,-73.983154,1
2023/05/28 00:00:00.000,40.759884,-73.96669,1
2023/05/28 00:00:00.000,40.83027,-73.94393,1
2023/05/28 00:00:00.000,40.849144,-73.93548,1
2023/05/29 00:00:00.000,40.795403,-73.94188,1
2023/05/30 00:00:00.000,40.753242,-73.96662,1
2023/05/30 00:00:00.000,40.725582,-73.989876,1
2023/05/30 00:00:00.000,40.740185,-73.986374,1
2023/05/31 00:00:00.000,40.75219,-73.99347,1
2023/05/31 00:00:00.000,40.706852,-74.00501,1
2023/05/31 00:00:00.000,40.840744,-73.94286,1
2023/05/31 00:00:00.000,40.75927,-73.980896,1
2023/05/31 00:00:00.000,40.755806,-73.98641,1
2023/05/31 00:00:00.000,40.736034,-73.99781,1
2023/06/01 00:00:00.000,40.790627,-73.942444,1
2023/06/01 00:00:00.000,40.75898,-73.99595,1
2023/06/01 00:00:00.000,40.717148,-73.99051,1
2023/06/01 00:00:00.000,40.772655,-73.95556,1
2023/06/01 00:00:00.000,40.76161,-73.99032,1
2023/06/01 00:00:00.000,40.75383,-74.00715,1
2023/06/01 00:00:00.000,40.767242,-73.986206,1
2023/06/01 00:00:00.000,40.796986,-73.93175,1
2023/06/01 00:00:00.000,40.822956,-73.94529,1
2023/06/01 00:00:00.000,40.785976,-73.95717,1
2023/06/02 00:00:00.000,40.743908,-73.99311,1
2023/06/02 00:00:00.000,40.802204,-73.967804,1
2023/06/02 00:00:00.000,40.77882,-73.953995,1
2023/06/02 00:00:00.000,40.80368,-73.95365,1
2023/06/02 00:00:00.000,40.80641,-73.94227,1
2023/06/02 00:00:00.000,40.80897,-73.94833,1
2023/06/03 00:00:00.000,0,0,1
2023/06/03 00:00:00.000,40.724274,-73.99082,1
2023/06/04 00:00:00.000,40.756035,-73.98695,1
2023/06/04 00:00:00.000,40.810093,-73.95309,1
2023/06/04 00:00:00.000,40.737545,-73.98409,1
2023/06/04 00:00:00.000,40.78031,-73.98569,1
2023/06/05 00:00:00.000,40.740643,-73.97581,1
2023/06/05 00:00:00.000,40.776237,-73.95587,1
2023/06/05 00:00:00.000,40.78172,-73.949066,1
2023/06/05 00:00:00.000,40.74573,-73.98022,1
2023/06/05 00:00:00.000,40.79166,-73.96469,1
2023/06/06 00:00:00.000,40.76614,-73.97166,1
2023/06/06 00:00:00.000,40.761658,-73.986565,1
2023/06/06 00:00:00.000,40.757133,-73.98745,1
2023/06/07 00:00:00.000,40.760822,-73.99832,1
2023/06/07 00:00:00.000,40.767494,-73.95933,1
2023/06/07 00:00:00.000,40.76927,-73.981026,1
2023/06/07 00:00:00.000,40.757233,-73.9898,1
2023/06/07 00:00:00.000,40.76525,-73.995094,1
2023/06/07 00:00:00.000,40.72218,-73.99092,1
2023/06/07 00:00:00.000,40.725735,-73.996506,1
2023/06/07 00:00:00.000,40.73734,-73.98358,1
2023/06/08 00:00:00.000,40.764362,-73.96162,1
2023/06/08 00:00:00.000,40.742016,-74.00089,1
2023/06/08 00:00:00.000,40.764988,-73.96116,1
2023/06/08 00:00:00.000,40.71983,-73.98755,1
2023/06/08 00:00:00.000,40.72125,-73.99224,1
2023/06/08 00:00:00.000,40.74728,-73.98774,1
2023/06/08 00:00:00.000,40.736103,-73.99354,1
2023/06/08 00:00:00.000,40.82269,-73.94947,1
2023/06/08 00:00:00.000,40.798798,-73.953766,1
2023/06/08 00:00:00.000,40.717175,-74.01288,1
2023/06/08 00:00:00.000,40.793713,-73.94184,1
2023/06/08 00:00:00.000,40.710888,-74.00907,1
2023/06/09 00:00:00.000,40.755505,-73.96807,1
2023/06/09 00:00:00.000,40.77882,-73.953995,1
2023/06/09 00:00:00.000,40.79124,-73.9794,1
2023/06/09 00:00:00.000,40.799957,-73.96053,1
2023/06/10 00:00:00.000,40.865795,-73.920006,1
2023/06/10 00:00:00.000,40.78435,-73.9833,1
2023/06/11 00:00:00.000,40.721733,-73.992004,1
2023/06/11 00:00:00.000,40.76839,-73.98168,1
2023/06/11 00:00:00.000,40.84989,-73.93332,1
2023/06/11 00:00:00.000,40.84989,-73.93332,1
2023/06/11 00:00:00.000,40.720043,-73.99907,1
2023/06/11 00:00:00.000,40.758694,-73.963875,1
2023/06/12 00:00:00.000,40.817116,-73.94801,1
2023/06/12 00:00:00.000,40.751522,-73.98023,1
2023/06/12 00:00:00.000,40.767197,-73.98405,1
2023/06/13 00:00:00.000,40.724136,-73.992615,1
2023/06/13 00:00:00.000,40.80761,-73.95305,1
2023/06/13 00:00:00.000,40.715237,-74.01339,1
2023/06/13 00:00:00.000,40.724434,-73.99584,1
2023/06/13 00:00:00.000,40.729774,-73.98682,1
2023/06/14 00:00:00.000,40.773655,-73.97783,1
2023/06/14 00:00:00.000,40.763428,-73.96522,1
2023/06/14 00:00:00.000,40.79167,-73.95093,1
2023/06/14 00:00:00.000,40.73329,-73.98719,1
2023/06/14 00:00:00.000,40.728447,-73.9818,1
2023/06/14 00:00:00.000,40.721474,-73.98383,1
2023/06/15 00:00:00.000,40.75927,-73.980896,1
2023/06/15 00:00:00.000,40.854168,-73.93371,1
2023/06/15 00:00:00.000,40.769295,-73.99495,1
2023/06/15 00:00:00.000,40.75337,-73.974655,1
2023/06/15 00:00:00.000,40.744423,-73.991714,1
2023/06/16 00:00:00.000,40.80438,-73.93953,1
2023/06/17 00:00:00.000,40.79166,-73.96469,1
2023/06/17 00:00:00.000,40.817844,-73.94185,1
2023/06/17 00:00:00.000,40.776875,-73.94938,1
2023/06/17 00:00:00.000,40.72417,-74.004585,1
2023/06/17 00:00:00.000,40.761173,-73.9951,1
2023/06/17 00:00:00.000,40.72106,-73.99821,1
2023/06/18 00:00:00.000,40.75863,-73.98709,1
2023/06/18 00:00:00.000,40.818424,-73.94515,1
2023/06/18 00:00:00.000,40.76429,-73.982834,1
2023/06/18 00:00:00.000,40.815304,-73.94371,1
2023/06/18 00:00:00.000,40.760403,-73.98748,1
2023/06/18 00:00:00.000,40.795456,-73.96564,1
2023/06/19 00:00:00.000,40.721676,-73.98061,1
2023/06/19 00:00:00.000,40.73225,-73.99636,1
2023/06/19 00:00:00.000,40.817596,-73.95319,1
2023/06/19 00:00:00.000,40.795403,-73.94188,1
2023/06/19 00:00:00.000,40.770527,-73.98012,1
2023/06/19 00:00:00.000,40.710903,-73.992096,1
2023/06/19 00:00:00.000,40.837177,-73.942604,1
2023/06/20 00:00:00.000,40.81636,-73.954094,1
2023/06/20 00:00:00.000,40.745857,-73.97199,1
2023/06/20 00:00:00.000,40.794754,-73.94235,1
2023/06/20 00:00:00.000,40.765385,-73.99737,1
2023/06/20 00:00:00.000,40.796005,-73.93542,1
2023/06/20 00:00:00.000,40.71738,-73.99131,1
2023/06/20 00:00:00.000,40.73366,-73.98809,1
2023/06/20 00:00:00.000,40.731625,-73.999115,1
2023/06/21 00:00:00.000,40.719204,-73.987885,1
2023/06/21 00:00:00.000,40.766285,-73.98186,1
2023/06/21 00:00:00.000,40.802467,-73.958694,1
2023/06/21 00:00:00.000,40.7431,-73.974014,1
2023/06/21 00:00:00.000,40.75513,-73.96525,1
2023/06/22 00:00:00.000,40.75108,-73.98686,1
2023/06/22 00:00:00.000,40.750988,-73.99063,1
2023/06/22 00:00:00.000,40.764725,-73.97815,1
2023/06/22 00:00:00.000,40.79209,-73.973656,1
2023/06/22 00:00:00.000,40.71777,-73.99263,1
2023/06/22 00:00:00.000,40.846622000000004,-73.93732,1
2023/06/23 00:00:00.000,40.735313,-73.994125,1
2023/06/23 00:00:00.000,40.85139,-73.941216,1
2023/06/23 00:00:00.000,40.724594,-73.9975,1
2023/06/24 00:00:00.000,40.717175,-74.01288,1
2023/06/24 00:00:00.000,40.797943,-73.94003,1
2023/06/24 00:00:00.000,40.79275,-73.97132,1
2023/06/24 00:00:00.000,40.845432,-73.93658,1
2023/06/25 00:00:00.000,40.7367,-73.995255,1
2023/06/25 00:00:00.000,40.745796,-73.982285,1
2023/06/25 00:00:00.000,40.72543,-73.99678,1
2023/06/25 00:00:00.000,40.727875,-74.00543,1
2023/06/25 00:00:00.000,40.767815,-73.98951,1
2023/06/26 00:00:00.000,40.7274,-73.98855,1
2023/06/26 00:00:00.000,40.739357,-73.98837,1
2023/06/26 00:00:00.000,40.7147,-73.98246,1
2023/06/26 00:00:00.000,40.80886,-73.95213,1
2023/06/26 00:00:00.000,40.79166,-73.96469,1
2023/06/27 00:00:00.000,40.789307,-73.943405,1
2023/06/27 00:00:00.000,40.76035,-73.98472,1
2023/06/27 00:00:00.000,40.76711,-73.98173,1
2023/06/27 00:00:00.000,40.758743,-73.96863,1
2023/06/27 00:00:00.000,40.80897,-73.94833,1
2023/06/27 00:00:00.000,40.803745,-73.95587,1
2023/06/28 00:00:00.000,40.74291,-73.99281,1
2023/06/28 00:00:00.000,40.72937,-73.98401,1
2023/06/28 00:00:00.000,40.71504,-73.99681,1
2023/06/28 00:00:00.000,40.774902,-73.953926,1
2023/06/29 00:00:00.000,40.803565999999996,-73.96715,1
2023/06/29 00:00:00.000,40.804207,-73.96865,1
2023/06/29 00:00:00.000,40.720387,-73.98976,1
2023/06/29 00:00:00.000,40.742085,-73.99711,1
2023/06/29 00:00:00.000,40.82154,-73.94287,1
2023/06/30 00:00:00.000,40.795326,-73.9713,1
2023/06/30 00:00:00.000,40.719456,-73.99441,1
2023/06/30 00:00:00.000,40.71687,-74.004036,1
2023/06/30 00:00:00.000,0,0,1
2023/06/30 00:00:00.000,40.803116,-73.95633,1
2023/06/30 00:00:00.000,40.80964,-73.947845,1
2023/06/30 00:00:00.000,40.736034,-73.99781,1
2023/06/30 00:00:00.000,40.739674,-73.99095,1
2023/06/30 00:00:00.000,40.815826,-73.947044,1
2023/07/01 00:00:00.000,40.782223,-73.971596,1
2023/07/01 00:00:00.000,40.782703,-73.97123,1
2023/07/02 00:00:00.000,40.735313,-73.994125,1
2023/07/02 00:00:00.000,40.72115,-73.983986,1
2023/07/02 00:00:00.000,40.729084,-73.98133,1
2023/07/03 00:00:00.000,40.81636,-73.954094,2
2023/07/03 00:00:00.000,40.760857,-73.961075,1
2023/07/03 00:00:00.000,40.79293,-73.94791,1
2023/07/03 00:00:00.000,40.808956,-73.94041,1
2023/07/04 00:00:00.000,40.747204,-73.99711,1
2023/07/04 00:00:00.000,40.802444,-73.938835,1
2023/07/04 00:00:00.000,40.709835,-74.014885,1
2023/07/04 00:00:00.000,40.822933,-73.93813,1
2023/07/04 00:00:00.000,40.740643,-73.97581,1
2023/07/05 00:00:00.000,40.715622,-73.99428,1
2023/07/05 00:00:00.000,40.820877,-73.94517,1
2023/07/06 00:00:00.000,40.798615,-73.94375,1
2023/07/06 00:00:00.000,40.74476,-73.99516,1
2023/07/06 00:00:00.000,40.79856,-73.96336,1
2023/07/06 00:00:00.000,40.765984,-73.965454,1
2023/07/06 00:00:00.000,40.715584,-74.00304,1
2023/07/06 00:00:00.000,40.721024,-73.981094,1
2023/07/06 00:00:00.000,40.800583,-73.960075,1
2023/07/06 00:00:00.000,40.786594,-73.96839,1
2023/07/06 00:00:00.000,40.7431,-73.974014,1
2023/07/07 00:00:00.000,40.751442,-73.97606,1
2023/07/07 00:00:00.000,40.806355,-73.953964,1
2023/07/07 00:00:00.000,40.80641,-73.94227,1
2023/07/07 00:00:00.000,40.717278,-74.00672,1
2023/07/07 00:00:00.000,40.762733,-73.9734,1
2023/07/07 00:00:00.000,40.76285,-73.967735,1
2023/07/07 00:00:00.000,40.748165,-73.99941,1
2023/07/08 00:00:00.000,40.821636,-73.93909,1
2023/07/08 00:00:00.000,40.810253,-73.95139,1
2023/07/08 00:00:00.000,40.794502,-73.94173,1
2023/07/08 00:00:00.000,40.743782,-73.97352,1
2023/07/09 00:00:00.000,40.7964,-73.93637,1
2023/07/10 00:00:00.000,40.756126,-73.969574,1
2023/07/10 00:00:00.000,40.83923,-73.94555,1
2023/07/10 00:00:00.000,40.725876,-73.97754,1
2023/07/10 00:00:00.000,40.73599,-73.98946,1
2023/07/10 00:00:00.000,40.794464,-73.93964,1
2023/07/10 00:00:00.000,40.80824,-73.95259,1
2023/07/11 00:00:00.000,40.788357,-73.97453,1
2023/07/12 00:00:00.000,40.846153,-73.932335,1
2023/07/12 00:00:00.000,40.760525,-73.97998,1
2023/07/12 00:00:00.000,40.76428,-73.99859,1
2023/07/12 00:00:00.000,40.737873,-73.98485,1
2023/07/13 00:00:00.000,40.72225,-74.00592,1
2023/07/13 00:00:00.000,40.76531,-73.96385,1
2023/07/13 00:00:00.000,40.74172,-73.99368,1
2023/07/13 00:00:00.000,40.751892,-73.9676,1
2023/07/13 00:00:00.000,40.717537,-73.979996,1
2023/07/13 00:00:00.000,40.764996,-73.976715,1
2023/07/13 00:00:00.000,40.80202,-73.94969,1
2023/07/13 00:00:00.000,40.72543,-73.99678,1
2023/07/14 00:00:00.000,40.714165,-74.00632,1
2023/07/14 00:00:00.000,40.80812,-73.96011,1
2023/07/14 00:00:00.000,40.829597,-73.94814,1
2023/07/14 00:00:00.000,40.80752,-73.947014,1
2023/07/15 00:00:00.000,40.81261,-73.95683,1
2023/07/15 00:00:00.000,40.803565999999996,-73.96715,1
2023/07/15 00:00:00.000,40.805836,-73.94691,1
2023/07/15 00:00:00.000,40.76649,-73.95696,1
2023/07/15 00:00:00.000,40.72233,-73.98666,1
2023/07/15 00:00:00.000,40.80033,-73.971466,1
2023/07/15 00:00:00.000,40.719204,-73.99037,1
2023/07/16 00:00:00.000,40.864807,-73.91937,1
2023/07/16 00:00:00.000,40.757233,-73.9898,1
2023/07/17 00:00:00.000,40.736378,-73.98494,1
2023/07/17 00:00:00.000,40.79486,-73.94649,1
2023/07/17 00:00:00.000,40.804417,-73.955376,1
2023/07/17 00:00:00.000,40.758427,-73.99264,1
2023/07/18 00:00:00.000,40.71683,-73.99682,1
2023/07/18 00:00:00.000,40.77656,-73.95271,1
2023/07/18 00:00:00.000,40.76099,-73.99077,1
2023/07/18 00:00:00.000,40.73555,-73.979355,1
2023/07/18 00:00:00.000,40.75229,-73.99167,1
2023/07/18 00:00:00.000,40.817596,-73.95319,1
2023/07/19 00:00:00.000,40.704758,-74.01497,1
2023/07/19 00:00:00.000,40.748436,-73.984566,1
2023/07/19 00:00:00.000,40.80133,-73.950195,1
2023/07/19 00:00:00.000,40.738045,-73.996346,1
2023/07/19 00:00:00.000,40.74568,-73.97213,1
2023/07/19 00:00:00.000,40.83089,-73.941376,1
2023/07/19 00:00:00.000,40.789093,-73.95638,1
2023/07/20 00:00:00.000,40.820435,-73.93623,1
2023/07/20 00:00:00.000,40.753242,-73.96662,1
2023/07/21 00:00:00.000,40.792244,-73.94629,1
2023/07/21 00:00:00.000,40.81636,-73.954094,1
2023/07/21 00:00:00.000,40.839867,-73.94064,1
2023/07/21 00:00:00.000,40.73696,-73.98451,1
2023/07/21 00:00:00.000,40.77622,-73.97596,1
2023/07/21 00:00:00.000,40.73003,-73.99109,1
2023/07/21 00:00:00.000,40.750156,-73.97699,1
2023/07/22 00:00:00.000,40.764996,-73.976715,1
2023/07/22 00:00:00.000,40.820435,-73.93623,1
2023/07/22 00:00:00.000,40.801487,-73.950096,1
2023/07/22 00:00:00.000,40.750763,-73.97445,1
2023/07/22 00:00:00.000,40.79286,-73.96754,1
2023/07/22 00:00:00.000,40.78332,-73.947754,1
2023/07/22 00:00:00.000,40.838497,-73.939835,1
2023/07/23 00:00:00.000,40.84544,-73.93869,1
2023/07/23 00:00:00.000,40.761234,-73.96389,1
2023/07/23 00:00:00.000,40.796074,-73.94349,1
2023/07/23 00:00:00.000,40.743317,-73.99381,1
2023/07/23 00:00:00.000,40.72939,-74.006004,1
2023/07/23 00:00:00.000,40.799984,-73.944855,1
2023/07/24 00:00:00.000,40.73817,-73.97761,1
2023/07/24 00:00:00.000,40.792812,-73.937744,1
2023/07/24 00:00:00.000,40.72095,-73.99241,1
2023/07/24 00:00:00.000,40.74044,-73.9946,1
2023/07/24 00:00:00.000,40.735313,-73.994125,1
2023/07/24 00:00:00.000,40.754093,-73.99209,1
2023/07/25 00:00:00.000,40.745422,-73.99291,1
2023/07/25 00:00:00.000,40.716774,-73.98046,1
2023/07/25 00:00:00.000,40.7606,-73.964325,1
2023/07/25 00:00:00.000,40.746037,-73.9886,1
2023/07/25 00:00:00.000,40.71654,-73.996994,1
2023/07/25 00:00:00.000,40.785786,-73.978546,1
2023/07/25 00:00:00.000,40.743473,-73.97677,1
2023/07/25 00:00:00.000,40.798306,-73.93683,1
2023/07/26 00:00:00.000,40.712463,-73.99241,1
2023/07/26 00:00:00.000,40.73129,-73.9904,1
2023/07/26 00:00:00.000,40.794052,-73.970375,1
2023/07/26 00:00:00.000,40.73072,-73.98906,2
2023/07/26 00:00:00.000,40.84852,-73.935936,1
2023/07/26 00:00:00.000,40.78588,-73.94884,1
2023/07/26 00:00:00.000,40.74892,-73.9779,1
2023/07/27 00:00:00.000,40.767017,-73.979454,1
2023/07/27 00:00:00.000,40.76093,-73.96914,1
2023/07/27 00:00:00.000,40.790417,-73.95184,1
2023/07/28 00:00:00.000,40.787224,-73.95417,1
2023/07/28 00:00:00.000,40.749443,-73.99285,1
2023/07/28 00:00:00.000,40.733833,-73.988495,1
2023/07/28 00:00:00.000,40.78178,-73.98508,1
2023/07/28 00:00:00.000,40.82451,-73.95186,1
2023/07/29 00:00:00.000,40.713554,-73.98086,1
2023/07/29 00:00:00.000,40.722965,-73.9858,1
2023/07/29 00:00:00.000,40.790627,-73.942444,1
2023/07/29 00:00:00.000,40.789948,-73.94293,1
2023/07/30 00:00:00.000,40.818123,-73.96024,1
2023/07/30 00:00:00.000,40.74347,-74.00724,1
2023/07/31 00:00:00.000,40.840195,-73.94307,1
2023/07/31 00:00:00.000,40.715847,-73.994934,2
2023/08/01 00:00:00.000,40.726524,-73.99585,1
2023/08/01 00:00:00.000,40.811367,-73.95402,1
2023/08/01 00:00:00.000,40.821953,-73.94819,1
2023/08/01 00:00:00.000,40.77425,-73.945274,1
2023/08/01 00:00:00.000,40.72581,-73.992,1
2023/08/01 00:00:00.000,40.738735,-74.00961,1
2023/08/01 00:00:00.000,40.751442,-73.97606,1
2023/08/01 00:00:00.000,40.848625,-73.93425,1
2023/08/02 00:00:00.000,40.766712,-73.98289,1
2023/08/02 00:00:00.000,40.819717,-73.94048,1
2023/08/02 00:00:00.000,40.73978,-73.97951,1
2023/08/02 00:00:00.000,40.739628,-73.992645,1
2023/08/03 00:00:00.000,40.804417,-73.955376,1
2023/08/04 00:00:00.000,40.74822,-73.98892,1
2023/08/04 00:00:00.000,40.833435,-73.94534,1
2023/08/05 00:00:00.000,40.773098,-73.96448,2
2023/08/05 00:00:00.000,40.722683,-73.995995,1
2023/08/05 00:00:00.000,40.761093,-73.98327,1
2023/08/06 00:00:00.000,40.719204,-73.99037,1
2023/08/06 00:00:00.000,40.845367,-73.94053,1
2023/08/06 00:00:00.000,40.811478,-73.950226,1
2023/08/06 00:00:00.000,40.811584,-73.951965,1
2023/08/06 00:00:00.000,40.729774,-73.98682,1
2023/08/06 00:00:00.000,40.8018,-73.96108,1
2023/08/06 00:00:00.000,40.75236,-73.97826,1
2023/08/07 00:00:00.000,40.79546,-73.94604,1
2023/08/07 00:00:00.000,40.764927,-73.98076,1
2023/08/07 00:00:00.000,40.784943,-73.946594,1
2023/08/07 00:00:00.000,40.72142,-73.99904,1
2023/08/07 00:00:00.000,40.837177,-73.942604,1
2023/08/08 00:00:00.000,40.769173,-73.99225,1
2023/08/08 00:00:00.000,40.80332,-73.97263,1
2023/08/08 00:00:00.000,40.73398,-73.98669,1
2023/08/08 00:00:00.000,40.82653,-73.94667,1
2023/08/08 00:00:00.000,40.764168,-73.98474,1
2023/08/09 00:00:00.000,40.79162,-73.94885,1
2023/08/09 00:00:00.000,40.745422,-73.990974,1
2023/08/09 00:00:00.000,40.73068,-73.98094,1
2023/08/09 00:00:00.000,40.75449,-74.006744,1
2023/08/09 00:00:00.000,40.766617,-73.98667,1
2023/08/09 00:00:00.000,40.794464,-73.93964,1
2023/08/09 00:00:00.000,40.750763,-73.97445,1
2023/08/09 00:00:00.000,40.798626,-73.93953,1
2023/08/10 00:00:00.000,40.852726,-73.93443,1
2023/08/10 00:00:00.000,40.79293,-73.94791,1
2023/08/10 00:00:00.000,40.81133,-73.96403,1
2023/08/10 00:00:00.000,40.761486,-73.96061,1
2023/08/11 00:00:00.000,40.721333,-73.983345,1
2023/08/11 00:00:00.000,40.76025,-73.96753,1
2023/08/11 00:00:00.000,40.73978,-73.97951,1
2023/08/11 00:00:00.000,40.82943,-73.94196,1
2023/08/11 00:00:00.000,40.70315,-74.014435,1
2023/08/12 00:00:00.000,40.837177,-73.942604,1
2023/08/12 00:00:00.000,40.76649,-73.95696,1
2023/08/12 00:00:00.000,40.81286,-73.96341,1
2023/08/12 00:00:00.000,40.820435,-73.93623,1
2023/08/12 00:00:00.000,40.717922,-73.9931,1
2023/08/13 00:00:00.000,40.797306,-73.95023,1
2023/08/13 00:00:00.000,40.72218,-73.99092,1
2023/08/14 00:00:00.000,40.76944,-73.951866,1
2023/08/14 00:00:00.000,40.728065,-73.99896,1
2023/08/14 00:00:00.000,40.84954,-73.93641,1
2023/08/14 00:00:00.000,40.811565,-73.942726,1
2023/08/14 00:00:00.000,40.743595,-74.007164,1
2023/08/15 00:00:00.000,40.725735,-73.996506,1
2023/08/15 00:00:00.000,40.862312,-73.929436,1
2023/08/15 00:00:00.000,40.708004,-74.00617,1
2023/08/15 00:00:00.000,40.710464,-73.986626,1
2023/08/15 00:00:00.000,40.72803,-74.00216,1
2023/08/15 00:00:00.000,40.728878,-73.98081,1
2023/08/15 00:00:00.000,40.736668,-73.997345,1
2023/08/15 00:00:00.000,40.74518,-73.982735,1
2023/08/15 00:00:00.000,40.73586,-73.993256,1
2023/08/15 00:00:00.000,40.797836,-73.96946,1
2023/08/16 00:00:00.000,40.760937,-73.971245,1
2023/08/16 00:00:00.000,40.756207,-73.99136,1
2023/08/16 00:00:00.000,40.726933,-73.99992,1
2023/08/16 00:00:00.000,40.798107,-73.93699,1
2023/08/16 00:00:00.000,40.749485,-73.97539,1
2023/08/16 00:00:00.000,40.713844,-74.01057,1
2023/08/17 00:00:00.000,40.75005,-73.97675,1
2023/08/17 00:00:00.000,40.79166,-73.96469,1
2023/08/17 00:00:00.000,40.788727,-73.955605,1
2023/08/17 00:00:00.000,40.807037,-73.949745,1
2023/08/17 00:00:00.000,40.727596,-73.99337,1
2023/08/17 00:00:00.000,40.827774,-73.945755,1
2023/08/17 00:00:00.000,40.718273,-74.00533,1
2023/08/17 00:00:00.000,40.797886,-73.973465,1
2023/08/18 00:00:00.000,40.812725,-73.94931,1
2023/08/18 00:00:00.000,40.75518,-73.98389,1
2023/08/18 00:00:00.000,40.73741,-73.98375,1
2023/08/18 00:00:00.000,40.821262,-73.94608,1
2023/08/18 00:00:00.000,40.72271,-73.998116,1
2023/08/19 00:00:00.000,40.77518,-73.94946,1
2023/08/19 00:00:00.000,40.73621,-73.980950000000007,1
2023/08/19 00:00:00.000,40.770412,-73.987625,1
2023/08/19 00:00:00.000,40.72451,-73.99582,1
2023/08/19 00:00:00.000,40.741844,-73.99031,1
2023/08/19 00:00:00.000,40.725735,-73.996506,1
2023/08/19 00:00:00.000,40.72521,-73.99586,1
2023/08/19 00:00:00.000,40.848938,-73.93708,1
2023/08/20 00:00:00.000,40.746918,-73.97124,1
2023/08/20 00:00:00.000,40.726395,-73.98617,1
2023/08/21 00:00:00.000,40.80202,-73.94969,1
2023/08/21 00:00:00.000,40.80897,-73.94833,1
2023/08/21 00:00:00.000,40.789673,-73.96986,1
2023/08/21 00:00:00.000,40.83406,-73.944885,1
2023/08/21 00:00:00.000,40.7464,-74.00511,1
2023/08/22 00:00:00.000,40.71397,-73.99125,1
2023/08/22 00:00:00.000,40.749825,-73.972206,1
2023/08/22 00:00:00.000,40.74476,-73.99516,1
2023/08/23 00:00:00.000,40.82803,-73.934845,1
2023/08/23 00:00:00.000,40.820965,-73.939575,1
2023/08/23 00:00:00.000,40.764988,-73.96116,1
2023/08/24 00:00:00.000,40.78106,-73.94943,1
2023/08/24 00:00:00.000,40.790905,-73.93914,1
2023/08/24 00:00:00.000,40.82451,-73.95186,1
2023/08/24 00:00:00.000,40.815304,-73.94371,1
2023/08/24 00:00:00.000,40.71654,-73.996994,1
2023/08/24 00:00:00.000,40.729774,-73.98682,1
2023/08/25 00:00:00.000,40.808395,-73.95296,1
2023/08/25 00:00:00.000,40.717003,-73.989,1
2023/08/25 00:00:00.000,40.709354,-74.00816,1
2023/08/25 00:00:00.000,40.728447,-73.9818,1
2023/08/26 00:00:00.000,40.797,-73.93778,1
2023/08/26 00:00:00.000,40.763046,-73.99764,1
2023/08/26 00:00:00.000,40.76656,-73.99043,1
2023/08/26 00:00:00.000,40.80777,-73.94549,1
2023/08/27 00:00:00.000,40.800884,-73.952515,1
2023/08/27 00:00:00.000,40.728596,-73.98768,1
2023/08/27 00:00:00.000,40.72593,-73.99466,1
2023/08/28 00:00:00.000,40.767525,-73.99269,1
2023/08/28 00:00:00.000,40.76234,-73.98236,1
2023/08/28 00:00:00.000,40.730057,-73.999374,1
2023/08/28 00:00:00.000,40.87302,-73.918465,1
2023/08/28 00:00:00.000,40.755913,-73.98669,1
2023/08/28 00:00:00.000,40.752117,-73.977684,1
2023/08/29 00:00:00.000,40.80297,-73.96387,1
2023/08/29 00:00:00.000,40.74291,-73.99281,1
2023/08/29 00:00:00.000,40.72941,-73.987076,1
2023/08/29 00:00:00.000,40.820435,-73.93623,1
2023/08/29 00:00:00.000,40.705624,-74.006775,1
2023/08/30 00:00:00.000,40.741547,-73.98958,1
2023/08/30 00:00:00.000,40.742645,-73.98246,1
2023/08/30 00:00:00.000,40.753242,-73.96662,1
2023/08/30 00:00:00.000,40.718273,-74.00533,1
2023/08/31 00:00:00.000,40.81316,-73.950356,1
2023/08/31 00:00:00.000,40.744743,-73.98172,2
2023/08/31 00:00:00.000,40.810093,-73.95309,1
2023/08/31 00:00:00.000,40.75927,-73.980896,1
2023/09/01 00:00:00.000,40.71885,-73.98923,1
2023/09/01 00:00:00.000,40.73398,-73.98669,1
2023/09/01 00:00:00.000,40.747875,-73.97927,1
