crash_date,latitude,longitude,num_of_ped_injured
2023/04/29 00:00:00.000,40.761887,-73.95739,1
2023/04/29 00:00:00.000,40.751656,-73.99014,1
2023/04/29 00:00:00.000,40.764427,-73.97748,1
2023/04/29 00:00:00.000,40.716644,-73.99582,1
2023/04/30 00:00:00.000,40.74135,-73.981316,1
2023/04/30 00:00:00.000,40.797867,-73.96759,1
2023/05/02 00:00:00.000,40.719322,-73.99731,1
2023/05/02 00:00:00.000,40.80777,-73.94549,1
2023/05/02 00:00:00.000,40.795315,-73.93298,1
2023/05/02 00:00:00.000,40.867283,-73.91685,1
2023/05/02 00:00:00.000,40.80777,-73.94549,1
2023/05/03 00:00:00.000,40.79793,-73.934,1
2023/05/03 00:00:00.000,40.823257,-73.94293,1
2023/05/03 00:00:00.000,40.794754,-73.94235,1
2023/05/04 00:00:00.000,40.81339,-73.95627,1
2023/05/04 00:00:00.000,40.750843,-73.99026,1
2023/05/04 00:00:00.000,40.7591,-73.99214,1
2023/05/04 00:00:00.000,40.7171,-73.9986,1
2023/05/04 00:00:00.000,40.751366,-73.97983,1
2023/05/04 00:00:00.000,40.750988,-73.99063,1
2023/05/04 00:00:00.000,40.744442,-73.979065,1
2023/05/05 00:00:00.000,40.833096,-73.94066,1
2023/05/05 00:00:00.000,40.808723,-73.9379,1
2023/05/05 00:00:00.000,40.70437,-74.01109,1
2023/05/06 00:00:00.000,40.80608,-73.96532,1
2023/05/06 00:00:00.000,40.728065,-73.99896,1
2023/05/06 00:00:00.000,40.758427,-73.99264,1
2023/05/06 00:00:00.000,40.8007,-73.935005,1
2023/05/06 00:00:00.000,40.86369,-73.91707,1
2023/05/06 00:00:00.000,40.849144,-73.93548,1
2023/05/07 00:00:00.000,40.74042,-73.988976,1
2023/05/07 00:00:00.000,40.807667,-73.94929,1
2023/05/07 00:00:00.000,40.717922,-73.988525,1
2023/05/08 00:00:00.000,40.81728,-73.938545,1
2023/05/09 00:00:00.000,40.7224,-73.99165,1
2023/05/09 00:00:00.000,40.75843,-73.973076,1
2023/05/10 00:00:00.000,40.71799,-74.00095,1
2023/05/11 00:00:00.000,40.72178,-73.995834,1
2023/05/11 00:00:00.000,40.791466,-73.97411,1
2023/05/11 00:00:00.000,40.854992,-73.92983,1
2023/05/12 00:00:00.000,40.719970000000004,-73.992905,2
2023/05/12 00:00:00.000,40.718555,-73.988205,1
2023/05/12 00:00:00.000,40.81569,-73.958305,1
2023/05/12 00:00:00.000,40.76359,-73.98144,1
2023/05/12 00:00:00.000,40.800663,-73.946465,3
2023/05/12 00:00:00.000,40.75457,-73.97169,1
2023/05/14 00:00:00.000,40.75388,-73.96616,1
2023/05/14 00:00:00.000,40.748363,-73.98041,1
2023/05/14 00:00:00.000,40.78888,-73.97786,1
2023/05/14 00:00:00.000,40.804367,-73.93533,1
2023/05/15 00:00:00.000,40.739895,-73.99078,1
2023/05/15 00:00:00.000,40.810173,-73.95117,1
2023/05/15 00:00:00.000,40.83349,-73.94158,1
2023/05/15 00:00:00.000,40.79482,-73.94442,1
2023/05/15 00:00:00.000,40.737545,-73.98409,1
2023/05/15 00:00:00.000,40.803215,-73.95254,1
2023/05/16 00:00:00.000,40.776047,-73.983505,1
2023/05/16 00:00:00.000,40.743423,-73.999855,1
2023/05/16 00:00:00.000,40.7247,-74.00932,1
2023/05/16 00:00:00.000,40.783897,-73.97407,1
2023/05/16 00:00:00.000,40.715954,-73.986725,1
2023/05/16 00:00:00.000,40.75108,-73.98686,1
2023/05/16 00:00:00.000,40.722324,-74.01176,1
2023/05/16 00:00:00.000,40.806866,-73.94337,1
2023/05/16 00:00:00.000,40.86593,-73.91962,1
2023/05/17 00:00:00.000,40.805737,-73.94065,2
2023/05/17 00:00:00.000,40.718777,-73.995705,1
2023/05/17 00:00:00.000,40.724575,-73.987495,1
2023/05/17 00:00:00.000,40.72016,-74.00126,1
2023/05/17 00:00:00.000,40.80202,-73.94969,1
2023/05/18 00:00:00.000,40.803215,-73.95254,1
2023/05/18 00:00:00.000,40.830154,-73.93964,1
2023/05/18 00:00:00.000,40.841087,-73.937935,1
2023/05/18 00:00:00.000,40.725433,-73.992134,1
2023/05/18 00:00:00.000,40.752125,-74.00117,1
2023/05/18 00:00:00.000,40.723278,-74.00799,1
2023/05/19 00:00:00.000,40.724255,-73.98485,1
2023/05/19 00:00:00.000,40.842403,-73.93698,1
2023/05/19 00:00:00.000,40.812725,-73.94931,2
2023/05/19 00:00:00.000,40.84932,-73.93374,1
2023/05/19 00:00:00.000,40.749786,-73.98778,1
2023/05/19 00:00:00.000,40.793186,-73.94057,1
2023/05/20 00:00:00.000,40.86258,-73.925385,1
2023/05/20 00:00:00.000,40.71131,-73.98895,1
2023/05/20 00:00:00.000,0,0,1
2023/05/21 00:00:00.000,40.745243,-73.9848,1
2023/05/21 00:00:00.000,40.77063,-73.952705,1
2023/05/21 00:00:00.000,40.778793,-73.98206,1
2023/05/21 00:00:00.000,40.760353,-73.99124,1
2023/05/21 00:00:00.000,40.815304,-73.94371,1
2023/05/21 00:00:00.000,40.78389,-73.950294,1
2023/05/21 00:00:00.000,40.79482,-73.94442,1
2023/05/21 00:00:00.000,40.735325,-73.98987,1
2023/05/21 00:00:00.000,40.71539,-73.99785,1
2023/05/21 00:00:00.000,40.709152,-74.01055,1
2023/05/22 00:00:00.000,40.848118,-73.93089,1
2023/05/22 00:00:00.000,0,0,1
2023/05/22 00:00:00.000,40.77622,-73.97596,1
2023/05/22 00:00:00.000,40.72115,-73.983986,1
2023/05/22 00:00:00.000,40.763485,-73.98895,1
2023/05/23 00:00:00.000,40.761993,-73.9696,1
2023/05/23 00:00:00.000,40.719204,-73.99037,1
2023/05/23 00:00:00.000,40.797943,-73.94003,2
2023/05/24 00:00:00.000,40.821484,-73.94855,1
2023/05/24 00:00:00.000,40.762024,-74.00116,1
2023/05/25 00:00:00.000,40.737915,-73.99223,1
2023/05/25 00:00:00.000,40.710747,-74.016136,1
2023/05/25 00:00:00.000,40.74476,-73.99516,2
2023/05/25 00:00:00.000,40.838467,-73.94375,1
2023/05/26 00:00:00.000,40.804375,-73.93742,1
2023/05/26 00:00:00.000,40.75484,-73.98412,1
2023/05/26 00:00:00.000,40.7266,-74.003586,1
2023/05/27 00:00:00.000,40.73975,-74.00253,1
2023/05/27 00:00:00.000,40.77074,-73.99455,1
2023/05/27 00:00:00.000,40.75425,-73.96899,1
2023/05/27 00:00:00.000,40.752876,-73.99109,1
2023/05/28 00:00:00.000,40.815304,-73.94371,1
2023/05/28 00:00:00.000,40.75865,-73.995125,1
2023/05/28 00:00:00.000,40.76305,-73.993004,1
2023/05/28 00:00:00.000,40.815117,-73.95871,1
2023/05/29 00:00:00.000,40.821144,-73.95753,1
2023/05/29 00:00:00.000,40.836555,-73.94306,1
2023/05/29 00:00:00.000,40.864807,-73.91937,1
2023/05/30 00:00:00.000,40.721573,-73.997765,1
2023/05/30 00:00:00.000,40.858112,-73.93299,1
2023/05/31 00:00:00.000,40.739166,-73.97997,1
2023/05/31 00:00:00.000,40.78435,-73.9833,1
2023/05/31 00:00:00.000,40.719204,-73.99037,2
2023/05/31 00:00:00.000,40.808956,-73.94041,1
2023/05/31 00:00:00.000,40.742863,-74.003975,1
2023/05/31 00:00:00.000,40.707825,-74.00433,1
2023/06/01 00:00:00.000,40.730576,-73.980644,1
2023/06/01 00:00:00.000,40.724255,-73.98485,1
2023/06/02 00:00:00.000,40.81851,-73.93765,1
2023/06/02 00:00:00.000,40.810127,-73.94514,1
2023/06/03 00:00:00.000,40.778095,-73.9783,1
2023/06/03 00:00:00.000,40.74715,-73.985504,1
2023/06/04 00:00:00.000,40.737545,-73.98409,2
2023/06/04 00:00:00.000,40.774323,-73.96149,1
2023/06/04 00:00:00.000,40.79465,-73.97179,1
2023/06/05 00:00:00.000,40.740185,-73.986374,1
2023/06/05 00:00:00.000,40.776875,-73.94938,1
2023/06/05 00:00:00.000,40.80238,-73.93393,1
2023/06/05 00:00:00.000,40.765545,-73.95471,1
2023/06/06 00:00:00.000,40.763245,-73.98059,1
2023/06/06 00:00:00.000,40.785816,-73.95489,1
2023/06/06 00:00:00.000,40.76118,-73.95791,1
2023/06/06 00:00:00.000,40.771732,-73.98296,1
2023/06/06 00:00:00.000,40.752724,-73.996796,1
2023/06/06 00:00:00.000,40.839294,-73.93925,1
2023/06/07 00:00:00.000,40.85139,-73.941216,1
2023/06/07 00:00:00.000,40.74989,-73.98022,1
2023/06/07 00:00:00.000,40.7431,-73.974014,1
2023/06/08 00:00:00.000,40.72049,-73.98533,1
2023/06/08 00:00:00.000,40.80006,-73.93059,1
2023/06/08 00:00:00.000,40.78336,-73.95489,1
2023/06/08 00:00:00.000,40.773098,-73.96448,1
2023/06/08 00:00:00.000,40.82403,-73.94476,1
2023/06/08 00:00:00.000,40.71605,-74.004745,1
2023/06/09 00:00:00.000,40.837624,-73.94229,1
2023/06/09 00:00:00.000,40.81728,-73.938545,1
2023/06/09 00:00:00.000,40.838737,-73.944405,1
2023/06/09 00:00:00.000,40.72828,-73.98789,1
2023/06/09 00:00:00.000,40.726166,-73.99837,1
2023/06/09 00:00:00.000,40.737545,-73.98409,1
2023/06/09 00:00:00.000,40.86769,-73.92122,1
2023/06/10 00:00:00.000,40.76591,-73.96341,1
2023/06/10 00:00:00.000,40.717724,-73.98577,1
2023/06/10 00:00:00.000,40.745293,-73.97709,1
2023/06/10 00:00:00.000,40.800053,-73.94059,1
2023/06/10 00:00:00.000,40.724274,-73.99082,2
2023/06/11 00:00:00.000,40.71521,-73.98427,1
2023/06/11 00:00:00.000,40.777676,-73.963234,1
2023/06/11 00:00:00.000,40.84554,-73.93278,2
2023/06/11 00:00:00.000,40.758533,-73.98885,2
2023/06/11 00:00:00.000,40.750114,-73.98859,1
2023/06/12 00:00:00.000,40.737865,-74.00019,1
2023/06/12 00:00:00.000,40.766045,-73.983376,2
2023/06/12 00:00:00.000,40.788616,-73.95525,1
2023/06/12 00:00:00.000,40.85008,-73.93587,1
2023/06/13 00:00:00.000,40.764107,-73.96682,1
2023/06/13 00:00:00.000,40.711807,-73.999664,1
2023/06/13 00:00:00.000,40.72131,-73.99471,1
2023/06/13 00:00:00.000,40.74608,-73.974945,1
2023/06/13 00:00:00.000,40.734837,-73.98312,1
2023/06/13 00:00:00.000,40.78452,-73.97948,1
2023/06/13 00:00:00.000,40.803745,-73.95587,1
2023/06/14 00:00:00.000,40.772648,-73.95134,1
2023/06/14 00:00:00.000,40.785294,-73.969345,1
2023/06/14 00:00:00.000,40.751114,-73.98692,1
2023/06/14 00:00:00.000,40.72739,-74.00552,1
2023/06/15 00:00:00.000,40.793377,-73.97086,1
2023/06/15 00:00:00.000,40.823853,-73.938385,1
2023/06/15 00:00:00.000,40.809727,-73.96013,1
2023/06/15 00:00:00.000,40.724342,-74.005554,1
2023/06/15 00:00:00.000,40.71563,-73.98693,1
2023/06/15 00:00:00.000,40.720554,-74.00352,1
2023/06/15 00:00:00.000,40.859257,-73.93417,1
2023/06/16 00:00:00.000,40.744778,-73.97589,1
2023/06/16 00:00:00.000,40.779434,-73.94752,1
2023/06/16 00:00:00.000,40.718555,-73.988205,1
2023/06/16 00:00:00.000,40.773335,-73.95506,1
2023/06/16 00:00:00.000,40.7601,-73.98398,1
2023/06/16 00:00:00.000,40.86676,-73.920616,1
2023/06/16 00:00:00.000,40.730003,-73.98354,1
2023/06/16 00:00:00.000,40.85431,-73.93009,1
2023/06/17 00:00:00.000,40.729652,-74.00221,1
2023/06/17 00:00:00.000,40.787224,-73.95417,1
2023/06/17 00:00:00.000,40.727818,-73.99476,1
2023/06/17 00:00:00.000,40.785866,-73.950935,1
2023/06/17 00:00:00.000,40.712532,-74.007675,1
2023/06/18 00:00:00.000,40.79359,-73.937164,1
2023/06/18 00:00:00.000,40.820435,-73.93623,1
2023/06/18 00:00:00.000,40.820435,-73.93623,1
2023/06/18 00:00:00.000,40.736885,-73.978546,1
2023/06/18 00:00:00.000,40.712307,-73.99437,1
2023/06/19 00:00:00.000,40.75513,-73.96525,1
2023/06/19 00:00:00.000,40.733364,-74.004524,1
2023/06/20 00:00:00.000,40.800255,-73.93757,1
2023/06/20 00:00:00.000,40.739403,-74.00615,1
2023/06/20 00:00:00.000,40.73736,-73.99685,2
2023/06/20 00:00:00.000,40.7723,-73.986244,1
2023/06/20 00:00:00.000,40.74283,-74.007706,3
2023/06/20 00:00:00.000,40.82664,-73.94306,1
2023/06/21 00:00:00.000,40.815304,-73.94371,1
2023/06/21 00:00:00.000,40.709522,-74.00167,1
2023/06/21 00:00:00.000,40.837803,-73.94215,1
2023/06/21 00:00:00.000,40.826412,-73.9406,1
2023/06/22 00:00:00.000,40.81339,-73.95627,1
2023/06/22 00:00:00.000,40.766567,-73.968765,1
2023/06/22 00:00:00.000,40.760056,-73.97884,1
2023/06/22 00:00:00.000,40.723747,-74.00612,1
2023/06/22 00:00:00.000,40.799255,-73.93906,1
2023/06/22 00:00:00.000,40.790627,-73.942444,1
2023/06/23 00:00:00.000,40.864365,-73.91903,1
2023/06/23 00:00:00.000,40.788315,-73.9765,1
2023/06/23 00:00:00.000,40.743248,-73.993645,1
2023/06/23 00:00:00.000,40.724594,-73.9975,1
2023/06/23 00:00:00.000,40.80897,-73.94833,1
2023/06/25 00:00:00.000,40.773335,-73.95506,1
2023/06/25 00:00:00.000,40.723057,-74.00247,1
2023/06/26 00:00:00.000,40.794235,-73.96283,1
2023/06/26 00:00:00.000,40.81636,-73.954094,1
2023/06/26 00:00:00.000,40.790417,-73.95184,1
2023/06/26 00:00:00.000,40.708828,-74.016205,1
2023/06/26 00:00:00.000,40.814095,-73.94879,2
2023/06/27 00:00:00.000,40.756035,-73.98695,1
2023/06/27 00:00:00.000,40.80071,-73.93198,1
2023/06/27 00:00:00.000,40.761665,-73.97492,1
2023/06/27 00:00:00.000,40.82926,-73.93753,1
2023/06/27 00:00:00.000,40.774113,-73.98863,1
2023/06/28 00:00:00.000,40.826935,-73.93892,1
2023/06/28 00:00:00.000,40.785786,-73.978546,1
2023/06/28 00:00:00.000,40.769554,-73.95474,1
2023/06/28 00:00:00.000,40.72726,-73.982666,1
2023/06/28 00:00:00.000,40.70623,-74.00317,1
2023/06/28 00:00:00.000,40.827034,-73.93887,1
2023/06/28 00:00:00.000,40.75484,-73.98412,1
2023/06/28 00:00:00.000,40.7615,-73.997826,1
2023/06/29 00:00:00.000,40.719933,-73.97876,1
2023/06/29 00:00:00.000,40.76444,-73.9657,1
2023/06/29 00:00:00.000,40.777004,-73.96374,1
2023/06/29 00:00:00.000,40.742085,-73.99711,1
2023/06/29 00:00:00.000,40.76229,-73.986115,1
2023/06/29 00:00:00.000,40.754128,-73.98834,1
2023/06/30 00:00:00.000,40.75242,-73.97437,1
2023/06/30 00:00:00.000,40.710697,-73.984634,1
2023/06/30 00:00:00.000,0,0,1
2023/06/30 00:00:00.000,40.801765,-73.93723,1
2023/07/01 00:00:00.000,0,0,1
2023/07/02 00:00:00.000,40.78519,-73.94934,1
2023/07/02 00:00:00.000,40.81401,-73.94466,1
2023/07/02 00:00:00.000,40.825756,-73.95094,1
2023/07/02 00:00:00.000,40.810173,-73.95117,1
2023/07/03 00:00:00.000,40.796005,-73.93542,1
2023/07/03 00:00:00.000,40.750084,-73.99499,1
2023/07/03 00:00:00.000,40.74468,-73.987305,1
2023/07/04 00:00:00.000,40.767918,-73.985725,1
2023/07/04 00:00:00.000,40.771732,-73.98296,1
2023/07/05 00:00:00.000,40.819424,-73.950066,1
2023/07/05 00:00:00.000,40.84105,-73.94469,1
2023/07/05 00:00:00.000,40.846153,-73.932335,1
2023/07/05 00:00:00.000,40.71504,-73.99681,1
2023/07/05 00:00:00.000,40.75469,-73.9858,1
2023/07/05 00:00:00.000,40.80133,-73.950195,1
2023/07/05 00:00:00.000,40.72084,-74.00066,1
2023/07/06 00:00:00.000,40.744778,-73.97589,1
2023/07/06 00:00:00.000,40.72709,-73.97665,1
2023/07/06 00:00:00.000,40.817116,-73.94801,1
2023/07/06 00:00:00.000,40.856503,-73.93277,1
2023/07/06 00:00:00.000,40.784943,-73.946594,1
2023/07/07 00:00:00.000,40.72163,-73.99734,1
2023/07/07 00:00:00.000,40.76142,-73.984055,1
2023/07/08 00:00:00.000,40.76556,-73.993904,1
2023/07/08 00:00:00.000,40.805058,-73.93904,1
2023/07/08 00:00:00.000,40.757645,-73.98949,1
2023/07/09 00:00:00.000,40.780857,-73.958824,1
2023/07/09 00:00:00.000,40.72697,-73.98575,1
2023/07/09 00:00:00.000,40.713253,-74.00926,1
2023/07/09 00:00:00.000,40.804886,-73.937035,1
2023/07/09 00:00:00.000,40.72293,-73.98865,1
2023/07/09 00:00:00.000,40.859325,-73.93132,1
2023/07/10 00:00:00.000,40.718555,-73.988205,1
2023/07/11 00:00:00.000,40.718018,-73.99996,1
2023/07/11 00:00:00.000,40.77818,-73.95655,1
2023/07/11 00:00:00.000,40.753906,-73.99962,1
2023/07/11 00:00:00.000,40.792114,-73.941345,2
2023/07/12 00:00:00.000,40.812103,-73.94976,1
2023/07/12 00:00:00.000,40.784515,-73.94983,1
2023/07/12 00:00:00.000,40.80438,-73.93953,1
2023/07/13 00:00:00.000,40.834114,-73.941124,1
2023/07/13 00:00:00.000,40.74172,-73.99368,1
2023/07/13 00:00:00.000,40.736885,-73.978546,1
2023/07/13 00:00:00.000,40.717537,-73.979996,1
2023/07/13 00:00:00.000,40.76118,-73.95791,1
2023/07/13 00:00:00.000,40.820827,-73.950836,1
2023/07/13 00:00:00.000,40.77611,-73.97975,1
2023/07/13 00:00:00.000,40.787582,-73.944664,1
2023/07/13 00:00:00.000,40.74357,-73.992325,1
2023/07/14 00:00:00.000,40.748463,-74.00361,1
2023/07/14 00:00:00.000,40.718063,-73.98845,1
2023/07/14 00:00:00.000,40.823257,-73.94293,1
2023/07/14 00:00:00.000,40.790764,-73.942795,1
2023/07/14 00:00:00.000,40.83512,-73.94552,1
2023/07/14 00:00:00.000,40.767918,-73.985725,1
2023/07/14 00:00:00.000,40.711533,-74.01047,1
2023/07/15 00:00:00.000,0,0,1
2023/07/15 00:00:00.000,40.75217,-73.9878,1
2023/07/15 00:00:00.000,40.862362,-73.92999,2
2023/07/16 00:00:00.000,40.70772,-74.00828,1
2023/07/16 00:00:00.000,40.772877,-73.993416,1
2023/07/16 00:00:00.000,40.76142,-73.984055,1
2023/07/16 00:00:00.000,40.775246,-73.94763,1
2023/07/16 00:00:00.000,40.86446,-73.91895,1
2023/07/16 00:00:00.000,40.797035,-73.929825,1
2023/07/17 00:00:00.000,40.744007,-73.9857,1
2023/07/17 00:00:00.000,40.710163,-74.00426,1
2023/07/17 00:00:00.000,40.75537,-73.98746,1
2023/07/18 00:00:00.000,40.797035,-73.929825,1
2023/07/18 00:00:00.000,0,0,1
2023/07/19 00:00:00.000,40.82523,-73.94761,1
2023/07/19 00:00:00.000,40.755833,-73.98857,1
2023/07/19 00:00:00.000,40.753746,-73.984924,1
2023/07/19 00:00:00.000,40.805153,-73.95112,1
2023/07/19 00:00:00.000,40.71521,-73.98427,1
2023/07/19 00:00:00.000,40.744297,-73.974754,1
2023/07/19 00:00:00.000,40.75202,-74.00473,1
2023/07/19 00:00:00.000,40.786175,-73.9457,1
2023/07/19 00:00:00.000,40.7395,-73.98267,1
2023/07/19 00:00:00.000,40.86064,-73.93078,1
2023/07/19 00:00:00.000,40.812737,-73.93762,1
2023/07/20 00:00:00.000,40.80202,-73.94969,1
2023/07/20 00:00:00.000,40.72543,-73.99678,1
2023/07/20 00:00:00.000,40.79273,-73.9771,1
2023/07/20 00:00:00.000,40.726665,-73.98309,1
2023/07/20 00:00:00.000,40.717327,-73.99946,1
2023/07/21 00:00:00.000,40.82138,-73.95414,1
2023/07/21 00:00:00.000,40.822308,-73.93859,1
2023/07/21 00:00:00.000,40.821445,-73.950386,1
2023/07/21 00:00:00.000,40.820827,-73.950836,1
2023/07/21 00:00:00.000,40.71139,-74.008606,1
2023/07/21 00:00:00.000,40.757633,-73.986755,1
2023/07/21 00:00:00.000,40.73003,-73.99109,1
2023/07/21 00:00:00.000,40.764626,-73.99555,1
2023/07/21 00:00:00.000,40.798622,-73.94163,1
2023/07/22 00:00:00.000,40.865364,-73.92439,1
2023/07/22 00:00:00.000,40.753384,-73.992615,2
2023/07/22 00:00:00.000,40.742226,-73.99702,1
2023/07/22 00:00:00.000,40.754684,-73.984245,1
2023/07/22 00:00:00.000,40.7569,-73.99374,1
2023/07/23 00:00:00.000,40.8188,-73.956024,1
2023/07/23 00:00:00.000,40.720478,-73.98972,1
2023/07/23 00:00:00.000,40.757282,-73.98991,1
2023/07/23 00:00:00.000,40.79573,-73.93267,1
2023/07/24 00:00:00.000,40.74044,-73.9946,1
2023/07/24 00:00:00.000,40.76739,-73.98237,1
2023/07/25 00:00:00.000,40.856503,-73.93277,1
2023/07/25 00:00:00.000,40.798622,-73.94163,1
2023/07/25 00:00:00.000,40.747234,-73.99337,1
2023/07/25 00:00:00.000,40.757233,-73.9898,1
2023/07/25 00:00:00.000,40.752117,-73.97556,1
2023/07/26 00:00:00.000,40.747887,-73.99106,1
2023/07/26 00:00:00.000,40.718655,-73.98233,1
2023/07/26 00:00:00.000,40.84721,-73.93979,1
2023/07/26 00:00:00.000,40.75587,-73.972824,1
2023/07/26 00:00:00.000,40.822834,-73.941925,1
2023/07/28 00:00:00.000,40.833786,-73.94037,1
2023/07/28 00:00:00.000,40.832863,-73.94204,2
2023/07/28 00:00:00.000,40.73831,-73.98775,1
2023/07/28 00:00:00.000,40.711697,-74.00088,1
2023/07/28 00:00:00.000,40.731934,-73.99452,1
2023/07/28 00:00:00.000,40.733833,-73.988495,1
2023/07/28 00:00:00.000,40.74476,-73.99516,1
2023/07/28 00:00:00.000,40.76428,-73.99859,1
2023/07/28 00:00:00.000,40.80926,-73.94899,1
2023/07/29 00:00:00.000,40.720936,-73.993805,1
2023/07/29 00:00:00.000,40.75425,-73.96899,1
2023/07/30 00:00:00.000,40.73202,-73.98193,1
2023/07/30 00:00:00.000,40.732754,-73.99004,1
2023/07/31 00:00:00.000,40.755405,-73.97949,1
2023/07/31 00:00:00.000,40.744038,-73.983574,1
2023/07/31 00:00:00.000,40.72213,-73.98994,1
2023/08/01 00:00:00.000,40.719456,-73.99441,1
2023/08/01 00:00:00.000,40.811295,-73.94599,1
2023/08/01 00:00:00.000,40.76912,-73.95505,1
2023/08/01 00:00:00.000,40.763645,-73.97769,1
2023/08/01 00:00:00.000,40.738735,-74.00961,1
2023/08/01 00:00:00.000,40.751442,-73.97606,8
2023/08/02 00:00:00.000,40.74463,-73.99898,1
2023/08/02 00:00:00.000,40.762737,-73.9597,1
2023/08/02 00:00:00.000,40.802486,-73.95679,1
2023/08/02 00:00:00.000,40.82403,-73.94476,1
2023/08/03 00:00:00.000,40.799305,-73.94324,1
2023/08/03 00:00:00.000,40.791084,-73.953445,1
2023/08/03 00:00:00.000,40.7182,-73.98552,1
2023/08/03 00:00:00.000,40.75412,-73.999466,1
2023/08/03 00:00:00.000,40.784943,-73.946594,1
2023/08/04 00:00:00.000,40.76595,-73.95372,1
2023/08/04 00:00:00.000,40.782322,-73.94852,1
2023/08/04 00:00:00.000,40.79335,-73.97274,1
2023/08/04 00:00:00.000,40.706852,-74.00501,1
2023/08/04 00:00:00.000,40.760067,-73.99446,1
2023/08/04 00:00:00.000,40.722298,-73.99713,1
2023/08/04 00:00:00.000,40.741356,-73.989136,1
2023/08/04 00:00:00.000,40.75346,-73.99651,1
2023/08/04 00:00:00.000,40.80374,-73.95375,1
2023/08/04 00:00:00.000,40.723625,-74.00479,1
2023/08/05 00:00:00.000,40.727287,-73.993645,1
2023/08/05 00:00:00.000,40.773098,-73.96448,1
2023/08/05 00:00:00.000,40.78739,-73.94483,2
2023/08/05 00:00:00.000,40.774403,-73.99227,1
2023/08/05 00:00:00.000,40.76409,-73.974495,1
2023/08/05 00:00:00.000,40.758644,-73.96375,1
2023/08/06 00:00:00.000,40.754154,-73.9804,1
2023/08/06 00:00:00.000,40.811584,-73.951965,1
2023/08/06 00:00:00.000,40.734432,-73.989914,1
2023/08/07 00:00:00.000,40.717724,-73.98577,1
2023/08/07 00:00:00.000,40.748405,-73.97282,1
2023/08/07 00:00:00.000,40.813656,-73.95649,1
2023/08/07 00:00:00.000,40.80133,-73.950195,1
2023/08/07 00:00:00.000,40.76039,-73.99491,1
2023/08/07 00:00:00.000,40.797676,-73.93729,1
2023/08/08 00:00:00.000,40.73685,-73.99973,1
2023/08/08 00:00:00.000,40.76428,-73.97302,1
2023/08/09 00:00:00.000,40.80819,-73.94646,1
2023/08/09 00:00:00.000,40.74967,-73.99531,1
2023/08/09 00:00:00.000,40.844788,-73.93705,1
2023/08/09 00:00:00.000,40.750763,-73.97445,1
2023/08/10 00:00:00.000,0,0,1
2023/08/10 00:00:00.000,40.752663,-73.981476,1
2023/08/10 00:00:00.000,40.732925,-74.00007,1
2023/08/10 00:00:00.000,40.76593,-73.99088,1
2023/08/10 00:00:00.000,40.713135,-74.00407,1
2023/08/10 00:00:00.000,40.706673,-74.01591,1
2023/08/10 00:00:00.000,40.710445,-74.01625,1
2023/08/11 00:00:00.000,40.81205,-73.95355,1
2023/08/11 00:00:00.000,40.761917,-73.987206,1
2023/08/11 00:00:00.000,40.740833,-73.978775,1
2023/08/11 00:00:00.000,40.8065,-73.9563,1
2023/08/11 00:00:00.000,40.789307,-73.943405,2
2023/08/11 00:00:00.000,40.81184,-73.94728,1
2023/08/12 00:00:00.000,40.71023,-74.01703,1
2023/08/12 00:00:00.000,40.79996,-73.94698,1
2023/08/12 00:00:00.000,40.74147,-73.985435,2
2023/08/13 00:00:00.000,40.741127,-73.97503,1
2023/08/13 00:00:00.000,40.80995,-73.94391,1
2023/08/13 00:00:00.000,40.706993,-74.012344,1
2023/08/14 00:00:00.000,40.81394,-73.948425,1
2023/08/14 00:00:00.000,40.758137,-73.97628,1
2023/08/14 00:00:00.000,40.730057,-73.999374,1
2023/08/14 00:00:00.000,40.796215,-73.94969,1
2023/08/14 00:00:00.000,40.712307,-73.99437,1
2023/08/14 00:00:00.000,40.81151,-73.94649,1
2023/08/14 00:00:00.000,40.75727,-73.98006,1
2023/08/15 00:00:00.000,40.757084,-73.99152,1
2023/08/15 00:00:00.000,40.7599,-73.98043,1
2023/08/16 00:00:00.000,40.75144,-73.97397,1
2023/08/16 00:00:00.000,40.761856,-73.96343,1
2023/08/16 00:00:00.000,40.798878,-73.94143,1
2023/08/16 00:00:00.000,40.73363,-74.00279,1
2023/08/17 00:00:00.000,40.718834,-74.00112,1
2023/08/17 00:00:00.000,40.75964,-73.99177,1
2023/08/17 00:00:00.000,40.800247,-73.96213,1
2023/08/17 00:00:00.000,40.727818,-73.99476,1
2023/08/17 00:00:00.000,40.730183,-73.99047,1
2023/08/18 00:00:00.000,40.80777,-73.94549,1
2023/08/18 00:00:00.000,40.787766,-73.94164,1
2023/08/18 00:00:00.000,40.797943,-73.94213,1
2023/08/20 00:00:00.000,40.746918,-73.97124,1
2023/08/20 00:00:00.000,40.717724,-73.98577,1
2023/08/20 00:00:00.000,40.762856,-73.98942,1
2023/08/21 00:00:00.000,40.772343,-73.95269,1
2023/08/21 00:00:00.000,40.825897,-73.93936,1
2023/08/21 00:00:00.000,40.710175,-74.001144,1
2023/08/21 00:00:00.000,40.75108,-73.98686,7
2023/08/22 00:00:00.000,40.71729,-73.998886,1
2023/08/22 00:00:00.000,40.749077,-74.001595,1
2023/08/22 00:00:00.000,40.75383,-74.00715,1
2023/08/22 00:00:00.000,40.86357,-73.92602,1
2023/08/24 00:00:00.000,40.77202,-73.956024,1
