crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_,off_street,cross_stre,number_of_,number_o_1,number_o_2,number_o_3,number_o_4,number_o_5,number_o_6,number_o_7,contributi,contribu_1,contribu_2,contribu_3,contribu_4,collision_,vehicle_ty,vehicle__1,vehicle__2,vehicle__3,vehicle__4
2023/02/14 00:00:00.000,14:29:00.000,MANHATTAN,"10009",40.728890000000000,-73.980840000000001,"
,  
(40.72889, -73.98084)",NA,NA,509       EAST 12 STREET,"0","0","0","0","0","0","0","0",Backing Unsafely,Unspecified,NA,NA,NA,"4605688",Sedan,Pick-up Truck,NA,NA,NA
2023/02/14 00:00:00.000,13:07:00.000,MANHATTAN,"10075",40.775640000000003,-73.960520000000002,"
,  
(40.77564, -73.96052)",EAST 79 STREET,PARK AVENUE,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4605726",Ambulance,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/14 00:00:00.000,06:35:00.000,MANHATTAN,"10003",40.734220000000001,-73.983440000000002,"
,  
(40.73422, -73.98344)",NA,NA,301       EAST 17 STREET,"0","0","0","0","0","0","0","0",Driver Inexperience,Unspecified,NA,NA,NA,"4606373",Sedan,Sedan,NA,NA,NA
2023/02/14 00:00:00.000,18:03:00.000,MANHATTAN,"10002",40.719025000000002,-73.989779999999996,"
,  
(40.719025, -73.98978)",DELANCEY STREET,ORCHARD STREET,NA,"1","0","0","0","1","0","0","0",Turning Improperly,Unspecified,NA,NA,NA,"4606391",Sedan,Bike,NA,NA,NA
2023/02/14 00:00:00.000,13:20:00.000,NA,NA,40.793950000000002,-73.974170000000001,"
,  
(40.79395, -73.97417)",WEST END AVENUE,NA,NA,"1","0","0","0","0","0","1","0",Lost Consciousness,Unspecified,NA,NA,NA,"4606535",Sedan,Sedan,NA,NA,NA
2023/02/14 00:00:00.000,13:51:00.000,MANHATTAN,"10032",40.830432999999999,-73.940070000000006,"
,  
(40.830433, -73.94007)",NA,NA,94        SAINT NICHOLAS PLACE,"0","0","0","0","0","0","0","0",Other Vehicular,NA,NA,NA,NA,"4606747",Sedan,Sedan,NA,NA,NA
2023/02/14 00:00:00.000,13:50:00.000,MANHATTAN,"10027",40.809069999999998,-73.944550000000007,"
,  
(40.80907, -73.94455)",WEST 127 STREET,LENOX AVENUE,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4606911",Pick-up Truck,NA,NA,NA,NA
2023/02/14 00:00:00.000,00:00:00.000,MANHATTAN,"10006",40.709927000000000,-74.014849999999996,"
,  
(40.709927, -74.01485)",NA,NA,87        WEST STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4607529",Sedan,NA,NA,NA,NA
2023/02/14 00:00:00.000,05:55:00.000,MANHATTAN,"10038",40.708820000000003,-73.998980000000003,"
,  
(40.70882, -73.99898)",NA,NA,180       SOUTH STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4607653",Sedan,Box Truck,NA,NA,NA
2023/02/14 00:00:00.000,09:25:00.000,NA,NA,40.774405999999999,-73.965614000000002,"
,  
(40.774406, -73.965614)",EAST 75 STREET,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4607451",Station Wagon/Sport Utility Vehicle,Moped,NA,NA,NA
2023/02/14 00:00:00.000,13:00:00.000,NA,NA,40.793950000000002,-73.974170000000001,"
,  
(40.79395, -73.97417)",WEST 94 STREET,NA,NA,"0","0","0","0","0","0","0","0",Passing Too Closely,Unspecified,NA,NA,NA,"4607288",Sedan,Box Truck,NA,NA,NA
2023/02/14 00:00:00.000,07:40:00.000,NA,NA,40.791556999999997,-73.968480000000000,"
,  
(40.791557, -73.96848)",WEST 94 STREET,NA,NA,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Unspecified,NA,NA,NA,"4607707",Bus,Sedan,NA,NA,NA
2023/02/14 00:00:00.000,17:37:00.000,MANHATTAN,"10027",40.808970000000002,-73.948329999999999,"
,  
(40.80897, -73.94833)",WEST 125 STREET,7 AVENUE,NA,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Unspecified,NA,NA,NA,"4607722",Sedan,NA,NA,NA,NA
2023/02/14 00:00:00.000,15:30:00.000,MANHATTAN,"10026",40.802337999999999,-73.946365000000000,"
,  
(40.802338, -73.946365)",NA,NA,17        WEST 118 STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4607827",Sedan,NA,NA,NA,NA
2023/02/14 00:00:00.000,16:06:00.000,MANHATTAN,"10032",40.834060000000001,-73.944884999999999,"
,  
(40.83406, -73.944885)",WEST 157 STREET,BROADWAY,NA,"1","0","0","0","0","0","1","0",Following Too Closely,Unspecified,NA,NA,NA,"4608314",Sedan,Tractor Truck Gasoline,NA,NA,NA
2023/02/14 00:00:00.000,01:45:00.000,MANHATTAN,"10014",40.733936000000000,-74.009540000000001,"
,  
(40.733936, -74.00954)",NA,NA,165       CHARLES STREET,"0","0","0","0","0","0","0","0",Backing Unsafely,NA,NA,NA,NA,"4610143",Box Truck,NA,NA,NA,NA
2023/02/14 00:00:00.000,14:47:00.000,NA,NA,40.802019999999999,-73.949690000000004,"
,  
(40.80202, -73.94969)",WEST 116 STREET,NA,NA,"0","0","0","0","0","0","0","0",Following Too Closely,Unspecified,NA,NA,NA,"4610459",Taxi,NA,NA,NA,NA
2023/02/14 00:00:00.000,13:51:00.000,NA,NA,40.831623000000000,-73.950720000000004,"
,  
(40.831623, -73.95072)",HENRY HUDSON PARKWAY,NA,NA,"0","0","0","0","0","0","0","0",Other Vehicular,Unsafe Speed,Unspecified,NA,NA,"4612763",Sedan,Sedan,Sedan,NA,NA
2023/02/14 00:00:00.000,17:38:00.000,MANHATTAN,"10017",40.752617000000001,-73.967079999999996,"
,  
(40.752617, -73.96708)",1 AVENUE,EAST 48 STREET,NA,"1","0","0","0","1","0","0","0",Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,"4628229",Taxi,Bike,NA,NA,NA
2023/02/15 00:00:00.000,12:25:00.000,NA,NA,40.827103000000001,-73.949960000000004,"
,  
(40.827103, -73.94996)",WEST 146 STREET,NA,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4606750",Sedan,NA,NA,NA,NA
2023/02/15 00:00:00.000,04:48:00.000,NA,NA,40.742910000000002,-73.992810000000006,"
,  
(40.74291, -73.99281)",AVENUE OF THE AMERICAS,NA,NA,"0","0","0","0","0","0","0","0",Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,"4605677",Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
2023/02/15 00:00:00.000,11:00:00.000,MANHATTAN,"10003",40.735680000000002,-73.983279999999993,"
,  
(40.73568, -73.98328)",NA,NA,245       EAST 19 STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4606020",Sedan,NA,NA,NA,NA
2023/02/15 00:00:00.000,07:15:00.000,MANHATTAN,"10031",40.830803000000003,-73.945210000000003,"
,  
(40.830803, -73.94521)",NA,NA,542       WEST 153 STREET,"0","0","0","0","0","0","0","0",Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,"4605727",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,05:27:00.000,NA,NA,40.816319999999997,-73.957840000000004,"
,  
(40.81632, -73.95784)",WEST 126 STREET,NA,NA,"1","0","1","0","0","0","0","0",Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,NA,NA,NA,NA,"4605748",Sedan,NA,NA,NA,NA
2023/02/15 00:00:00.000,09:30:00.000,NA,NA,40.790295000000000,-73.969399999999993,"
,  
(40.790295, -73.9694)",WEST 92 STREET,NA,NA,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Unspecified,NA,NA,NA,"4605799",Sedan,Bus,NA,NA,NA
2023/02/15 00:00:00.000,13:15:00.000,MANHATTAN,"10035",40.801341999999998,-73.945980000000006,"
,  
(40.801342, -73.94598)",5 AVENUE,EAST 117 STREET,NA,"0","0","0","0","0","0","0","0",Traffic Control Disregarded,Traffic Control Disregarded,NA,NA,NA,"4606515",Taxi,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,16:21:00.000,NA,NA,40.746616000000003,-73.993819999999999,"
,  
(40.746616, -73.99382)",WEST 27 STREET,NA,NA,"0","0","0","0","0","0","0","0",Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing Too Closely,NA,NA,NA,"4606086",Van,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,02:11:00.000,MANHATTAN,"10036",40.761555000000001,-73.994079999999997,"
,  
(40.761555, -73.99408)",WEST 45 STREET,10 AVENUE,NA,"3","0","0","0","0","0","3","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606048",Taxi,NA,NA,NA,NA
2023/02/15 00:00:00.000,08:30:00.000,NA,NA,40.767741999999998,-73.982119999999995,"
,  
(40.767742, -73.98212)",8 AVENUE,NA,NA,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Unspecified,NA,NA,NA,"4606050",Sedan,Box Truck,NA,NA,NA
2023/02/15 00:00:00.000,09:50:00.000,MANHATTAN,"10128",40.787224000000002,-73.954170000000005,"
,  
(40.787224, -73.95417)",EAST 96 STREET,MADISON AVENUE,NA,"0","0","0","0","0","0","0","0",Passing Too Closely,Passing Too Closely,NA,NA,NA,"4605729",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,23:42:00.000,MANHATTAN,"10019",40.764426999999998,-73.988280000000003,"
,  
(40.764427, -73.98828)",NA,NA,769       9 AVENUE,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4606101",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,21:52:00.000,MANHATTAN,"10002",40.715930000000000,-73.989580000000004,"
,  
(40.71593, -73.98958)",NA,NA,33        ESSEX STREET,"1","0","1","0","0","0","0","0",Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,NA,NA,NA,NA,"4605914",Sedan,NA,NA,NA,NA
2023/02/15 00:00:00.000,15:30:00.000,NA,NA,40.836869999999998,-73.948949999999996,"
,  
(40.83687, -73.94895)",HENRY HUDSON PARKWAY,NA,NA,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4606007",Sedan,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,12:00:00.000,MANHATTAN,"10013",40.719394999999999,-74.001890000000003,"
,  
(40.719395, -74.00189)",CANAL STREET,BROADWAY,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4605969",Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/15 00:00:00.000,06:05:00.000,MANHATTAN,"10001",40.746772999999997,-73.985793999999999,"
,  
(40.746773, -73.985794)",NA,NA,306       5 AVENUE,"0","0","0","0","0","0","0","0",Following Too Closely,Unspecified,NA,NA,NA,"4605857",Sedan,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,22:19:00.000,NA,NA,40.763373999999999,-73.996470000000002,"
,  
(40.763374, -73.99647)",WEST 46 STREET,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606378",Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/15 00:00:00.000,19:50:00.000,MANHATTAN,"10002",40.717517999999998,-73.991730000000004,"
,  
(40.717518, -73.99173)",NA,NA,300       GRAND STREET,"1","0","0","0","1","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606016",Station Wagon/Sport Utility Vehicle,Bike,NA,NA,NA
2023/02/15 00:00:00.000,15:22:00.000,NA,NA,40.728603000000000,-74.005324999999999,"
,  
(40.728603, -74.005325)",WEST HOUSTON STREET,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606756",Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
2023/02/15 00:00:00.000,11:45:00.000,NA,NA,40.785029999999999,-73.940579999999997,"
,  
(40.78503, -73.94058)",FDR DRIVE,NA,NA,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Unspecified,NA,NA,NA,"4606028",Sedan,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,13:52:00.000,MANHATTAN,"10017",40.754620000000003,-73.973740000000006,"
,  
(40.75462, -73.97374)",LEXINGTON AVENUE,EAST 47 STREET,NA,"1","0","0","0","1","0","0","0",Traffic Control Disregarded,Unspecified,NA,NA,NA,"4605932",Bike,Bike,NA,NA,NA
2023/02/15 00:00:00.000,09:59:00.000,MANHATTAN,"10002",40.721609999999998,-73.985709999999997,"
,  
(40.72161, -73.98571)",NA,NA,190       NORFOLK STREET,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4605872",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/02/15 00:00:00.000,09:15:00.000,MANHATTAN,"10032",40.842556000000002,-73.939239999999998,"
,  
(40.842556, -73.93924)",NA,NA,4040      BROADWAY,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4605717",Bus,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/15 00:00:00.000,11:58:00.000,NA,NA,40.779494999999997,-73.953500000000005,"
,  
(40.779495, -73.9535)",3 AVENUE,NA,NA,"1","0","1","0","0","0","0","0",Following Too Closely,NA,NA,NA,NA,"4606220",Taxi,NA,NA,NA,NA
2023/02/15 00:00:00.000,18:30:00.000,NA,NA,40.737797000000000,-73.990129999999994,"
,  
(40.737797, -73.99013)",EAST 18 STREET,NA,NA,"1","0","1","0","0","0","0","0",Passing or Lane Usage Improper,NA,NA,NA,NA,"4606989",Bike,NA,NA,NA,NA
2023/02/15 00:00:00.000,19:00:00.000,MANHATTAN,"10036",40.758021999999997,-73.981803999999997,"
,  
(40.758022, -73.981804)",WEST 47 STREET,AVENUE OF THE AMERICAS,NA,"1","0","0","0","1","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4607614",Sedan,Bike,NA,NA,NA
2023/02/15 00:00:00.000,20:17:00.000,MANHATTAN,"10027",40.804969999999997,-73.948710000000005,"
,  
(40.80497, -73.94871)",NA,NA,121       WEST 120 STREET,"0","0","0","0","0","0","0","0",Passing Too Closely,Unspecified,NA,NA,NA,"4607936",ambulance,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/15 00:00:00.000,23:40:00.000,MANHATTAN,"10026",40.806620000000002,-73.956599999999995,"
,  
(40.80662, -73.9566)",NA,NA,370       WEST 118 STREET,"0","0","0","0","0","0","0","0",Unsafe Speed,Unspecified,Unspecified,Unspecified,NA,"4607935",Sedan,Sedan,Sedan,Taxi,NA
2023/02/15 00:00:00.000,15:47:00.000,MANHATTAN,"10016",40.738410000000002,-73.976203999999996,"
,  
(40.73841, -73.976204)",NA,NA,435       EAST 26 STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4607771",Ambulance,NA,NA,NA,NA
2023/02/15 00:00:00.000,15:46:00.000,MANHATTAN,"10026",40.806705000000001,-73.952866000000000,"
,  
(40.806705, -73.952866)",WEST 120 STREET,SAINT NICHOLAS AVENUE,NA,"1","0","0","0","0","0","1","0",Traffic Control Disregarded,Driver Inattention/Distraction,NA,NA,NA,"4607825",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,22:20:00.000,MANHATTAN,"10026",40.805030000000002,-73.956824999999995,"
,  
(40.80503, -73.956825)",WEST 116 STREET,MANHATTAN AVENUE,NA,"1","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unsafe Speed,NA,NA,NA,"4607933",Bus,E-Scooter,NA,NA,NA
2023/02/15 00:00:00.000,07:05:00.000,MANHATTAN,"10035",40.807087000000003,-73.941779999999994,"
,  
(40.807087, -73.94178)",5 AVENUE,WEST 126 STREET,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,"4607826",Sedan,NA,NA,NA,NA
2023/02/15 00:00:00.000,23:25:00.000,MANHATTAN,"10027",40.810318000000002,-73.943634000000003,"
,  
(40.810318, -73.943634)",WEST 129 STREET,LENOX AVENUE,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4608638",Sedan,E-Scooter,NA,NA,NA
2023/02/15 00:00:00.000,11:00:00.000,MANHATTAN,"10003",40.734836999999999,-73.983120000000000,"
,  
(40.734837, -73.98312)",EAST 18 STREET,2 AVENUE,NA,"1","0","0","0","0","0","1","0",Unspecified,Unspecified,NA,NA,NA,"4608064",Sedan,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,23:02:00.000,MANHATTAN,"10023",40.781025000000000,-73.981316000000007,"
,  
(40.781025, -73.981316)",WEST 75 STREET,BROADWAY,NA,"0","0","0","0","0","0","0","0",View Obstructed/Limited,Unspecified,NA,NA,NA,"4608818",Taxi,NA,NA,NA,NA
2023/02/15 00:00:00.000,14:10:00.000,NA,NA,40.722250000000003,-74.005920000000003,"
,  
(40.72225, -74.00592)",AVENUE OF THE AMERICAS,CANAL STREET,NA,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4608669",Box Truck,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/15 00:00:00.000,14:45:00.000,MANHATTAN,"10026",40.801020000000001,-73.954149999999998,"
,  
(40.80102, -73.95415)",NA,NA,1858      7 AVENUE,"0","0","0","0","0","0","0","0",Passing Too Closely,Failure to Yield Right-of-Way,NA,NA,NA,"4608724",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/02/15 00:00:00.000,22:22:00.000,MANHATTAN,"10006",40.707684000000000,-74.015686000000002,"
,  
(40.707684, -74.015686)",WEST STREET,WEST THAMES STREET,NA,"1","0","0","0","1","0","0","0",Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,"4608671",Station Wagon/Sport Utility Vehicle,Bike,NA,NA,NA
2023/02/15 00:00:00.000,18:00:00.000,MANHATTAN,"10037",40.817279999999997,-73.938545000000005,"
,  
(40.81728, -73.938545)",LENOX AVENUE,WEST 140 STREET,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4628030",Sedan,NA,NA,NA,NA
2023/02/16 00:00:00.000,08:20:00.000,MANHATTAN,"10029",40.795403000000000,-73.941879999999998,"
,  
(40.795403, -73.94188)",EAST 112 STREET,3 AVENUE,NA,"0","0","0","0","0","0","0","0",Unsafe Lane Changing,Unspecified,NA,NA,NA,"4606367",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/02/16 00:00:00.000,11:30:00.000,MANHATTAN,"10018",40.752316000000000,-73.985954000000007,"
,  
(40.752316, -73.985954)",AVENUE OF THE AMERICAS,WEST 38 STREET,NA,"0","0","0","0","0","0","0","0",Turning Improperly,Unspecified,NA,NA,NA,"4606549",Taxi,Pick-up Truck,NA,NA,NA
2023/02/16 00:00:00.000,13:00:00.000,MANHATTAN,"10037",40.813760000000002,-73.940020000000004,"
,  
(40.81376, -73.94002)",NA,NA,67        WEST 135 STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4606904",Sedan,NA,NA,NA,NA
2023/02/16 00:00:00.000,16:50:00.000,MANHATTAN,"10023",40.772860000000001,-73.989549999999994,"
,  
(40.77286, -73.98955)",WEST END AVENUE,WEST 61 STREET,NA,"0","0","0","0","0","0","0","0",Following Too Closely,Unspecified,NA,NA,NA,"4606213",Station Wagon/Sport Utility Vehicle,Bus,NA,NA,NA
2023/02/16 00:00:00.000,17:36:00.000,MANHATTAN,"10014",40.731064000000003,-74.001419999999996,"
,  
(40.731064, -74.00142)",WEST 3 STREET,AVENUE OF THE AMERICAS,NA,"0","0","0","0","0","0","0","0",Passing Too Closely,Driver Inattention/Distraction,NA,NA,NA,"4606133",Sedan,Sedan,NA,NA,NA
2023/02/16 00:00:00.000,08:16:00.000,MANHATTAN,"10022",40.761307000000002,-73.965990000000005,"
,  
(40.761307, -73.96599)",NA,NA,217       EAST 59 STREET,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606578",Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/16 00:00:00.000,17:15:00.000,NA,NA,40.751522000000001,-73.993960000000001,"
,  
(40.751522, -73.99396)",8 AVENUE,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Passing or Lane Usage Improper,NA,NA,NA,"4606550",PK,Sedan,NA,NA,NA
2023/02/16 00:00:00.000,17:53:00.000,MANHATTAN,"10035",40.803699999999999,-73.935820000000007,"
,  
(40.8037, -73.93582)",EAST 125 STREET,3 AVENUE,NA,"0","0","0","0","0","0","0","0",Failure to Yield Right-of-Way,NA,NA,NA,NA,"4606516",NA,NA,NA,NA,NA
2023/02/16 00:00:00.000,14:50:00.000,MANHATTAN,"10016",40.747078000000002,-73.981346000000002,"
,  
(40.747078, -73.981346)",EAST 34 STREET,PARK AVENUE,NA,"1","0","1","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4606161",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/02/16 00:00:00.000,01:42:00.000,MANHATTAN,"10037",40.817279999999997,-73.938545000000005,"
,  
(40.81728, -73.938545)",WEST 140 STREET,LENOX AVENUE,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4606918",Sedan,NA,NA,NA,NA
2023/02/16 00:00:00.000,17:12:00.000,MANHATTAN,"10014",40.734814000000000,-74.008446000000006,"
,  
(40.734814, -74.008446)",PERRY STREET,WASHINGTON STREET,NA,"1","0","0","0","0","0","1","0",Aggressive Driving/Road Rage,Unspecified,Unspecified,Unspecified,Unspecified,"4606758",Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
2023/02/16 00:00:00.000,00:50:00.000,MANHATTAN,"10011",40.748210000000000,-74.007490000000004,"
,  
(40.74821, -74.00749)",WEST 22 STREET,11 AVENUE,NA,"0","0","0","0","0","0","0","0",Passing Too Closely,Unspecified,NA,NA,NA,"4606088",Sedan,NA,NA,NA,NA
2023/02/16 00:00:00.000,16:24:00.000,MANHATTAN,"10036",40.760402999999997,-73.987480000000005,"
,  
(40.760403, -73.98748)",8 AVENUE,WEST 47 STREET,NA,"0","0","0","0","0","0","0","0",Other Vehicular,Unspecified,NA,NA,NA,"4606124",Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/16 00:00:00.000,04:29:00.000,MANHATTAN,"10011",40.735805999999997,-73.993780000000001,"
,  
(40.735806, -73.99378)",NA,NA,80        5 AVENUE,"0","0","0","0","0","0","0","0",Following Too Closely,Unspecified,NA,NA,NA,"4606755",Sedan,Sedan,NA,NA,NA
2023/02/16 00:00:00.000,14:38:00.000,MANHATTAN,"10032",40.838577000000001,-73.943725999999998,"
,  
(40.838577, -73.943726)",NA,NA,99        FORT WASHINGTON AVENUE,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606589",Sedan,Sedan,NA,NA,NA
2023/02/16 00:00:00.000,01:05:00.000,MANHATTAN,"10017",40.753624000000002,-73.969440000000006,"
,  
(40.753624, -73.96944)",2 AVENUE,EAST 48 STREET,NA,"0","0","0","0","0","0","0","0",Unsafe Lane Changing,Unspecified,NA,NA,NA,"4605946",Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/16 00:00:00.000,16:15:00.000,MANHATTAN,"10016",40.748466000000001,-73.972960000000000,"
,  
(40.748466, -73.97296)",NA,NA,305       EAST 40 STREET,"1","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4606167",Sedan,E-Bike,NA,NA,NA
2023/02/16 00:00:00.000,15:36:00.000,NA,NA,40.779803999999999,-73.984480000000005,"
,  
(40.779804, -73.98448)",WEST 72 STREET,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,NA,"4606209",Sedan,Sedan,Taxi,Van,NA
2023/02/16 00:00:00.000,11:03:00.000,MANHATTAN,"10037",40.808650000000000,-73.935760000000002,"
,  
(40.80865, -73.93576)",NA,NA,121       EAST 131 STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4606513",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/02/16 00:00:00.000,17:30:00.000,NA,NA,40.787685000000003,-73.975020000000001,"
,  
(40.787685, -73.97502)",AMSTERDAM AVENUE,NA,NA,"1","0","0","0","0","0","1","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606534",Taxi,Moped,NA,NA,NA
2023/02/16 00:00:00.000,09:06:00.000,MANHATTAN,"10075",40.772019999999998,-73.956023999999999,"
,  
(40.77202, -73.956024)",EAST 77 STREET,2 AVENUE,NA,"1","0","0","0","0","0","1","0",Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,"4606219",Sedan,Motorscooter,NA,NA,NA
2023/02/16 00:00:00.000,12:55:00.000,MANHATTAN,"10016",40.739494000000001,-73.976630000000000,"
,  
(40.739494, -73.97663)",NA,NA,462       1 AVENUE,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606104",Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/16 00:00:00.000,08:17:00.000,MANHATTAN,"10128",40.783890000000000,-73.950294000000000,"
,  
(40.78389, -73.950294)",EAST 94 STREET,3 AVENUE,NA,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4606037",Bus,Box Truck,NA,NA,NA
2023/02/16 00:00:00.000,19:38:00.000,MANHATTAN,"10003",40.735863000000002,-73.989149999999995,"
,  
(40.735863, -73.98915)",NA,NA,101       EAST 16 STREET,"1","0","0","0","1","0","0","0",Passenger Distraction,Passing Too Closely,NA,NA,NA,"4606265",Station Wagon/Sport Utility Vehicle,Bike,NA,NA,NA
2023/02/16 00:00:00.000,18:34:00.000,NA,NA,40.782702999999998,-73.971230000000006,"
,  
(40.782703, -73.97123)",CENTRAL PARK WEST,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4606211",Taxi,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/02/16 00:00:00.000,18:20:00.000,MANHATTAN,"10018",40.758377000000003,-73.994384999999994,"
,  
(40.758377, -73.994385)",WEST 41 STREET,DYER AVENUE,NA,"1","0","1","0","0","0","0","0",Failure to Yield Right-of-Way,NA,NA,NA,NA,"4606929",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/02/16 00:00:00.000,21:05:00.000,MANHATTAN,"10040",40.863242999999997,-73.925820000000002,"
,  
(40.863243, -73.92582)",NA,NA,152       DYCKMAN STREET,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Driver Inattention/Distraction,NA,NA,NA,"4607067",Sedan,Sedan,NA,NA,NA
