crash_date,latitude,longitude,num_of_motorist_injured
2023/03/23 00:00:00.000,40.708763,-73.998116,1
2023/03/23 00:00:00.000,40.809124,-73.93817,1
2023/03/23 00:00:00.000,40.73831,-73.98775,1
2023/03/23 00:00:00.000,40.716278,-74.00454,1
2023/03/24 00:00:00.000,40.806664,-73.94284,1
2023/03/24 00:00:00.000,40.745422,-73.990974,1
2023/03/24 00:00:00.000,40.78422,-73.98499,1
2023/03/24 00:00:00.000,40.787914,-73.94397,1
2023/03/24 00:00:00.000,40.758537,-73.97721,1
2023/03/24 00:00:00.000,40.805637,-73.9344,1
2023/03/24 00:00:00.000,40.806915,-73.93557,1
2023/03/24 00:00:00.000,40.798424,-73.93519,1
2023/03/25 00:00:00.000,40.721203,-73.99671,1
2023/03/25 00:00:00.000,40.74291,-73.99281,1
2023/03/25 00:00:00.000,40.727093000000004,-73.99156,1
2023/03/25 00:00:00.000,40.81458,-73.94795,2
2023/03/25 00:00:00.000,40.86369,-73.91707,1
2023/03/25 00:00:00.000,40.8068,-73.94993,2
2023/03/26 00:00:00.000,40.764996,-73.976715,1
2023/03/26 00:00:00.000,40.76635,-73.95103,2
2023/03/26 00:00:00.000,40.749664,-73.98158,1
2023/03/27 00:00:00.000,40.716198,-74.000145,1
2023/03/27 00:00:00.000,40.75024,-73.998604,3
2023/03/27 00:00:00.000,40.77008,-73.94784,1
2023/03/27 00:00:00.000,40.79978,-73.96821,1
2023/03/28 00:00:00.000,40.788948,-73.94057,1
2023/03/28 00:00:00.000,40.764988,-73.96116,1
2023/03/28 00:00:00.000,40.808002,-73.963905,2
2023/03/28 00:00:00.000,40.815845,-73.95287,1
2023/03/28 00:00:00.000,40.764053,-73.96476,3
2023/03/28 00:00:00.000,40.82092,-73.94333,2
2023/03/28 00:00:00.000,40.81275,-73.94558,1
2023/03/29 00:00:00.000,0,0,1
2023/03/29 00:00:00.000,40.784355,-73.98117,1
2023/03/29 00:00:00.000,40.71802,-73.99098,1
2023/03/29 00:00:00.000,40.718555,-73.988205,2
2023/03/29 00:00:00.000,40.798412,-73.941154,1
2023/03/29 00:00:00.000,40.798584,-73.93353,1
2023/03/30 00:00:00.000,40.82154,-73.94287,1
2023/03/30 00:00:00.000,40.760777,-74.00219,1
2023/03/30 00:00:00.000,40.75866,-73.98875,6
2023/03/30 00:00:00.000,40.832413,-73.93544,1
2023/03/31 00:00:00.000,40.721935,-73.98533,2
2023/03/31 00:00:00.000,40.717724,-73.98577,2
2023/03/31 00:00:00.000,40.718018,-73.99996,1
2023/04/01 00:00:00.000,40.71521,-73.98427,2
2023/04/01 00:00:00.000,40.841187,-73.93215,1
2023/04/01 00:00:00.000,40.793606,-73.94952,2
2023/04/01 00:00:00.000,40.77146,-73.994354,2
2023/04/01 00:00:00.000,40.8115,-73.93481,2
2023/04/01 00:00:00.000,40.818947,-73.95221,1
2023/04/01 00:00:00.000,40.777634,-73.94289,1
2023/04/01 00:00:00.000,0,0,1
2023/04/01 00:00:00.000,40.79672,-73.97618,1
2023/04/02 00:00:00.000,40.783146,-73.97833,2
2023/04/02 00:00:00.000,40.81001,-73.958725,1
2023/04/02 00:00:00.000,40.716644,-73.99582,1
2023/04/02 00:00:00.000,40.80777,-73.94549,1
2023/04/02 00:00:00.000,40.80698,-73.95351,1
2023/04/02 00:00:00.000,40.794613,-73.9321,1
2023/04/02 00:00:00.000,40.735504,-74.00838,1
2023/04/02 00:00:00.000,40.756035,-73.98695,4
2023/04/03 00:00:00.000,40.727165,-73.99155,1
2023/04/03 00:00:00.000,40.75425,-73.96899,1
2023/04/03 00:00:00.000,40.841843,-73.94539,1
2023/04/03 00:00:00.000,40.78515,-73.94063,1
2023/04/03 00:00:00.000,40.756367,-73.96012,2
2023/04/03 00:00:00.000,40.743187,-73.97207,1
2023/04/03 00:00:00.000,40.72693,-74.000916,1
2023/04/03 00:00:00.000,40.799698,-73.92929,2
2023/04/04 00:00:00.000,40.795456,-73.96564,1
2023/04/04 00:00:00.000,40.843548,-73.936134,1
2023/04/04 00:00:00.000,40.7736,-73.98158,1
2023/04/04 00:00:00.000,40.751442,-73.97606,1
2023/04/04 00:00:00.000,40.801125,-73.92988,1
2023/04/05 00:00:00.000,40.77202,-73.956024,1
2023/04/05 00:00:00.000,0,0,2
2023/04/05 00:00:00.000,40.79507,-73.93919,1
2023/04/05 00:00:00.000,0,0,1
2023/04/05 00:00:00.000,40.85306,-73.931,2
2023/04/06 00:00:00.000,40.774734,-73.98818,2
2023/04/06 00:00:00.000,40.824757,-73.94052,3
2023/04/07 00:00:00.000,40.81272,-73.95674,1
2023/04/07 00:00:00.000,40.790813,-73.976456,1
2023/04/07 00:00:00.000,0,0,1
2023/04/07 00:00:00.000,40.815155,-73.95784,1
2023/04/07 00:00:00.000,40.71664,-73.97561,2
2023/04/07 00:00:00.000,40.862392,-73.91802,1
2023/04/08 00:00:00.000,40.78515,-73.94063,2
2023/04/08 00:00:00.000,40.80776,-73.951485,3
2023/04/08 00:00:00.000,40.77622,-73.97596,1
2023/04/08 00:00:00.000,40.715652,-73.99645,1
2023/04/08 00:00:00.000,40.761272,-73.95571,3
2023/04/08 00:00:00.000,40.797306,-73.93446,1
2023/04/08 00:00:00.000,40.754707,-73.99164,1
2023/04/08 00:00:00.000,40.801865,-73.94136,7
2023/04/08 00:00:00.000,40.85169,-73.95238,1
2023/04/08 00:00:00.000,40.867863,-73.917114,1
2023/04/09 00:00:00.000,40.723747,-74.00612,2
2023/04/09 00:00:00.000,40.781666,-73.986694,1
2023/04/09 00:00:00.000,40.765358,-73.965904,1
2023/04/09 00:00:00.000,40.771076,-73.94676,2
2023/04/09 00:00:00.000,40.81467,-73.93622,1
2023/04/10 00:00:00.000,40.814102,-73.940865,2
2023/04/10 00:00:00.000,40.77202,-73.956024,1
2023/04/10 00:00:00.000,40.831978,-73.93515,2
2023/04/10 00:00:00.000,40.780136,-73.988266,2
2023/04/10 00:00:00.000,40.79085,-73.98152,2
2023/04/10 00:00:00.000,0,0,1
2023/04/10 00:00:00.000,40.747112,-73.96894,4
2023/04/10 00:00:00.000,40.868885,-73.91569,2
2023/04/11 00:00:00.000,40.740112,-73.98222,1
2023/04/11 00:00:00.000,40.757286,-73.97812,1
2023/04/11 00:00:00.000,40.779034,-73.95385,1
2023/04/11 00:00:00.000,40.80275,-73.93358,1
2023/04/11 00:00:00.000,40.74463,-73.99693,2
2023/04/11 00:00:00.000,40.725792,-74.01103,1
2023/04/12 00:00:00.000,40.710903,-73.992096,2
2023/04/12 00:00:00.000,40.72988,-73.993004,1
2023/04/12 00:00:00.000,40.74002,-74.006065,1
2023/04/12 00:00:00.000,40.755955,-73.9984,1
2023/04/12 00:00:00.000,40.731594,-73.9948,1
2023/04/13 00:00:00.000,40.81339,-73.95627,1
2023/04/13 00:00:00.000,40.84984,-73.934975,1
2023/04/14 00:00:00.000,40.74701,-73.977196,1
2023/04/14 00:00:00.000,40.71738,-73.99131,3
2023/04/14 00:00:00.000,40.855556,-73.92918,1
2023/04/14 00:00:00.000,40.801754,-73.93121,2
2023/04/14 00:00:00.000,40.735313,-73.994125,3
2023/04/14 00:00:00.000,40.72255,-74.00631,1
2023/04/14 00:00:00.000,40.853683,-73.93054,1
2023/04/14 00:00:00.000,40.848938,-73.93708,1
2023/04/14 00:00:00.000,40.81275,-73.94558,1
2023/04/14 00:00:00.000,40.723305,-74.00299,1
2023/04/15 00:00:00.000,40.790367,-73.949776,1
2023/04/15 00:00:00.000,40.715263,-73.976326,2
2023/04/15 00:00:00.000,40.830154,-73.941666,2
2023/04/15 00:00:00.000,40.777004,-73.96374,1
2023/04/15 00:00:00.000,40.749302,-74.00807,1
2023/04/15 00:00:00.000,40.857414,-73.92282,1
2023/04/15 00:00:00.000,40.75613,-73.96761,2
2023/04/15 00:00:00.000,40.804417,-73.955376,1
2023/04/15 00:00:00.000,40.758625,-73.9677,1
2023/04/16 00:00:00.000,40.821636,-73.93909,3
2023/04/16 00:00:00.000,40.747513,-73.9688,4
2023/04/16 00:00:00.000,40.719353,-73.99088,1
2023/04/16 00:00:00.000,40.75462,-73.99713,1
2023/04/16 00:00:00.000,40.801125,-73.92988,1
2023/04/16 00:00:00.000,40.75247,-73.99017,1
2023/04/17 00:00:00.000,40.796074,-73.94349,2
2023/04/17 00:00:00.000,40.76656,-73.99043,1
2023/04/17 00:00:00.000,40.85891,-73.922966,1
2023/04/17 00:00:00.000,40.76172,-73.98281,1
2023/04/17 00:00:00.000,40.73225,-73.99636,1
2023/04/17 00:00:00.000,40.826683,-73.935394,1
2023/04/17 00:00:00.000,0,0,4
2023/04/17 00:00:00.000,40.74147,-73.985435,1
2023/04/17 00:00:00.000,40.808292,-73.94883,2
2023/04/17 00:00:00.000,40.81967,-73.94424,1
2023/04/17 00:00:00.000,40.856712,-73.93264,2
2023/04/18 00:00:00.000,0,0,1
2023/04/18 00:00:00.000,40.82403,-73.94476,1
2023/04/18 00:00:00.000,40.774323,-73.96149,2
2023/04/18 00:00:00.000,40.719547,-73.9749,1
2023/04/18 00:00:00.000,40.735764,-73.97491,1
2023/04/18 00:00:00.000,40.84932,-73.93374,1
2023/04/19 00:00:00.000,40.825947,-73.94528,1
2023/04/19 00:00:00.000,40.82034,-73.940025,1
2023/04/19 00:00:00.000,40.83512,-73.94552,1
2023/04/19 00:00:00.000,40.80213,-73.96185,1
2023/04/19 00:00:00.000,40.84048,-73.93647,2
2023/04/19 00:00:00.000,40.83027,-73.94393,1
2023/04/19 00:00:00.000,40.71988,-73.99527,1
2023/04/19 00:00:00.000,40.745857,-73.98435,2
2023/04/19 00:00:00.000,40.75718,-73.97399,1
2023/04/20 00:00:00.000,0,0,1
2023/04/20 00:00:00.000,40.80284,-73.95282,2
2023/04/20 00:00:00.000,40.78029,-73.94386,2
2023/04/20 00:00:00.000,40.799976,-73.958626,1
2023/04/20 00:00:00.000,40.729797,-73.97481,1
2023/04/20 00:00:00.000,40.821518,-73.95847,2
2023/04/20 00:00:00.000,40.83882,-73.94564,1
2023/04/20 00:00:00.000,40.711533,-73.98063,1
2023/04/21 00:00:00.000,40.823547,-73.95539,1
2023/04/21 00:00:00.000,40.760456,-73.958206,2
2023/04/21 00:00:00.000,40.71972,-73.98281,1
2023/04/21 00:00:00.000,40.75898,-73.99595,1
2023/04/21 00:00:00.000,40.73636,-73.99449,1
2023/04/21 00:00:00.000,40.714684,-73.99707,1
2023/04/21 00:00:00.000,40.77178,-73.9792,1
2023/04/21 00:00:00.000,40.766502,-73.99418,1
2023/04/22 00:00:00.000,40.822166,-73.94242,1
2023/04/22 00:00:00.000,40.756035,-73.98695,1
2023/04/22 00:00:00.000,40.823566,-73.93768,3
2023/04/22 00:00:00.000,40.796986,-73.93175,1
2023/04/22 00:00:00.000,40.810764,-73.9526,1
2023/04/23 00:00:00.000,40.771023,-73.95365,3
2023/04/23 00:00:00.000,40.753468,-73.969086,1
2023/04/23 00:00:00.000,40.809574,-73.96805,1
2023/04/23 00:00:00.000,40.739277,-73.999176,1
2023/04/23 00:00:00.000,40.748222,-73.984085,1
2023/04/23 00:00:00.000,40.86414,-73.93392,2
2023/04/24 00:00:00.000,40.747078,-73.981346,1
2023/04/24 00:00:00.000,40.764053,-73.99225,2
2023/04/24 00:00:00.000,40.735107,-73.99147,1
2023/04/24 00:00:00.000,40.708763,-73.99929,2
2023/04/24 00:00:00.000,40.784245,-73.9471,1
2023/04/24 00:00:00.000,40.81423,-73.93444,1
2023/04/24 00:00:00.000,40.80824,-73.95259,3
2023/04/24 00:00:00.000,40.754154,-73.9804,2
2023/04/24 00:00:00.000,40.77224,-73.990005,1
2023/04/25 00:00:00.000,40.763733,-73.962074,1
2023/04/25 00:00:00.000,40.709522,-74.00167,1
2023/04/25 00:00:00.000,0,0,1
2023/04/25 00:00:00.000,40.715427,-74.00268,2
2023/04/25 00:00:00.000,40.821476,-73.942894,1
2023/04/25 00:00:00.000,40.78363,-73.94353,2
2023/04/26 00:00:00.000,40.837364,-73.93417,2
2023/04/26 00:00:00.000,40.718864,-73.97483,1
2023/04/26 00:00:00.000,40.841843,-73.94539,1
2023/04/26 00:00:00.000,40.7224,-73.99165,1
2023/04/26 00:00:00.000,0,0,3
2023/04/26 00:00:00.000,40.74967,-73.99531,1
2023/04/26 00:00:00.000,40.8651,-73.92189,3
2023/04/27 00:00:00.000,40.724575,-73.987495,1
2023/04/27 00:00:00.000,40.839237,-73.94688,1
2023/04/27 00:00:00.000,40.719204,-73.99037,1
2023/04/27 00:00:00.000,40.851303,-73.95049,1
2023/04/27 00:00:00.000,40.78363,-73.94353,1
2023/04/27 00:00:00.000,40.806965,-73.955414,1
2023/04/27 00:00:00.000,40.758427,-73.99264,1
2023/04/27 00:00:00.000,40.789684,-73.95446,1
2023/04/28 00:00:00.000,40.767918,-73.985725,1
2023/04/28 00:00:00.000,40.776413,-73.95283,1
2023/04/28 00:00:00.000,40.71803,-73.989426,1
2023/04/28 00:00:00.000,40.763645,-73.97769,1
2023/04/28 00:00:00.000,40.810173,-73.937416,1
2023/04/28 00:00:00.000,40.822166,-73.94242,1
2023/04/28 00:00:00.000,40.72255,-74.00631,2
2023/04/28 00:00:00.000,40.865795,-73.920006,1
2023/04/29 00:00:00.000,40.81719,-73.93446,1
2023/04/29 00:00:00.000,40.737194,-73.97447,1
2023/04/29 00:00:00.000,40.732315,-74.00052,1
2023/04/29 00:00:00.000,40.715794,-73.99057,1
2023/04/29 00:00:00.000,40.79209,-73.973656,1
2023/04/29 00:00:00.000,40.80897,-73.94833,1
2023/04/29 00:00:00.000,40.72488,-74.002625,4
2023/04/29 00:00:00.000,40.721474,-73.98383,1
2023/04/30 00:00:00.000,40.76348,-73.96728,1
2023/04/30 00:00:00.000,40.768642,-73.949036,1
2023/04/30 00:00:00.000,40.749386,-73.98474,5
2023/04/30 00:00:00.000,40.71738,-73.99131,1
2023/04/30 00:00:00.000,40.76099,-73.99077,2
2023/04/30 00:00:00.000,40.785095,-73.97691,1
2023/04/30 00:00:00.000,40.73378,-73.98065,3
2023/04/30 00:00:00.000,40.86357,-73.92602,1
2023/05/01 00:00:00.000,40.817116,-73.94801,1
2023/05/01 00:00:00.000,40.78542,-73.98399,1
2023/05/01 00:00:00.000,40.82154,-73.94287,1
2023/05/01 00:00:00.000,40.753513,-73.98879,1
2023/05/01 00:00:00.000,40.835484,-73.9494,2
2023/05/01 00:00:00.000,40.75484,-73.98412,3
2023/05/01 00:00:00.000,40.799145,-73.972534,2
2023/05/01 00:00:00.000,40.74854,-73.97315,1
2023/05/01 00:00:00.000,40.759197,-73.98463,1
2023/05/01 00:00:00.000,40.784325,-73.94225,1
2023/05/01 00:00:00.000,40.763588,-73.97142,1
2023/05/01 00:00:00.000,40.804417,-73.955376,4
2023/05/01 00:00:00.000,40.712532,-74.007675,1
2023/05/01 00:00:00.000,40.785534,-73.98401,1
2023/05/02 00:00:00.000,40.761234,-73.96389,1
2023/05/02 00:00:00.000,40.76093,-73.96914,1
2023/05/02 00:00:00.000,40.752617,-73.96708,1
2023/05/02 00:00:00.000,40.79653,-73.97597,1
2023/05/02 00:00:00.000,40.72543,-73.99678,5
2023/05/02 00:00:00.000,40.7441,-73.97637,1
2023/05/03 00:00:00.000,40.747627,-73.976746,2
2023/05/03 00:00:00.000,40.727848,-73.98593,3
2023/05/03 00:00:00.000,40.725857,-73.989685,1
2023/05/03 00:00:00.000,40.762676,-73.954346,1
2023/05/03 00:00:00.000,40.846153,-73.932335,1
2023/05/03 00:00:00.000,40.7879,-73.953674,1
2023/05/03 00:00:00.000,40.740078,-73.99485,3
2023/05/03 00:00:00.000,40.805637,-73.9344,1
2023/05/03 00:00:00.000,40.86769,-73.92122,2
2023/05/03 00:00:00.000,40.757698,-73.9694,1
2023/05/03 00:00:00.000,40.76998,-73.99465,1
2023/05/04 00:00:00.000,40.752056,-74.00099,1
2023/05/04 00:00:00.000,40.7171,-73.9986,1
2023/05/04 00:00:00.000,40.72397,-73.98606,1
2023/05/04 00:00:00.000,40.81701,-73.9595,1
2023/05/04 00:00:00.000,40.755516,-73.961105,1
2023/05/04 00:00:00.000,40.77242,-73.97873,1
2023/05/04 00:00:00.000,40.75462,-73.97374,2
2023/05/04 00:00:00.000,40.749702,-74.00494,1
2023/05/04 00:00:00.000,40.750294,-73.99485,3
2023/05/04 00:00:00.000,40.80119,-73.93003,1
2023/05/04 00:00:00.000,40.812073,-73.93604,1
2023/05/05 00:00:00.000,40.712463,-73.99241,1
2023/05/05 00:00:00.000,40.751522,-73.99396,1
2023/05/05 00:00:00.000,40.799843,-73.95246,2
2023/05/06 00:00:00.000,40.72454,-73.9938,2
2023/05/06 00:00:00.000,40.836056,-73.93477,2
2023/05/06 00:00:00.000,40.72689,-73.99284,1
2023/05/06 00:00:00.000,40.800602,-73.97426,2
2023/05/06 00:00:00.000,40.75214,-73.98609,1
2023/05/06 00:00:00.000,40.800777,-73.97436,3
2023/05/06 00:00:00.000,40.741936,-73.97263,2
2023/05/07 00:00:00.000,40.74548,-73.97034,2
2023/05/07 00:00:00.000,40.831978,-73.93515,1
2023/05/07 00:00:00.000,40.747078,-73.981346,1
2023/05/07 00:00:00.000,40.72098,-73.98696,1
2023/05/07 00:00:00.000,40.74768,-73.9848,1
2023/05/07 00:00:00.000,40.830658,-73.93517,1
2023/05/07 00:00:00.000,40.727844,-73.98223,1
2023/05/07 00:00:00.000,40.75767,-73.99483,1
2023/05/07 00:00:00.000,40.752613,-73.99689,1
2023/05/07 00:00:00.000,40.856606,-73.92841,1
2023/05/08 00:00:00.000,40.734882,-73.97484,1
2023/05/08 00:00:00.000,40.75355,-73.98505,1
2023/05/08 00:00:00.000,40.815304,-73.94371,1
2023/05/08 00:00:00.000,40.775642,-73.958405,1
2023/05/08 00:00:00.000,40.81796,-73.960365,1
2023/05/08 00:00:00.000,40.748302,-73.97835,1
2023/05/08 00:00:00.000,40.819717,-73.94048,1
2023/05/08 00:00:00.000,40.759525,-73.99925,1
2023/05/08 00:00:00.000,40.78832,-73.941025,1
2023/05/08 00:00:00.000,40.872314,-73.91274,1
2023/05/08 00:00:00.000,40.809578,-73.93996,3
2023/05/09 00:00:00.000,40.750843,-73.978615,2
2023/05/09 00:00:00.000,40.810944,-73.963066,2
2023/05/09 00:00:00.000,40.867012,-73.92312,1
2023/05/09 00:00:00.000,40.776722,-73.979294,1
2023/05/09 00:00:00.000,40.79546,-73.94604,2
2023/05/09 00:00:00.000,40.791405,-73.93569,1
2023/05/10 00:00:00.000,40.762966,-73.973976,1
2023/05/10 00:00:00.000,40.81776,-73.94745,1
2023/05/10 00:00:00.000,40.752693,-73.97305,1
2023/05/10 00:00:00.000,40.785866,-73.950935,2
2023/05/10 00:00:00.000,40.773335,-73.94421,1
2023/05/10 00:00:00.000,40.771393,-73.98216,1
2023/05/10 00:00:00.000,40.83102,-73.93587,1
2023/05/10 00:00:00.000,40.831566,-73.942986,1
2023/05/10 00:00:00.000,40.804855,-73.936516,3
2023/05/10 00:00:00.000,40.83037,-73.94015,1
2023/05/11 00:00:00.000,40.734886,-73.98995,1
2023/05/11 00:00:00.000,40.80539,-73.93385,7
2023/05/11 00:00:00.000,40.755436,-73.98954,1
2023/05/11 00:00:00.000,40.86064,-73.93078,1
2023/05/11 00:00:00.000,40.871044,-73.91576,2
2023/05/11 00:00:00.000,40.732037,-73.98194,3
2023/05/12 00:00:00.000,40.716682,-73.98244,7
2023/05/12 00:00:00.000,40.81048,-73.95466,1
2023/05/12 00:00:00.000,40.77564,-73.96052,1
2023/05/12 00:00:00.000,40.762676,-73.954346,5
2023/05/12 00:00:00.000,40.781837,-73.979294,1
2023/05/12 00:00:00.000,40.804184,-73.93695,1
2023/05/12 00:00:00.000,40.850178,-73.94483,1
2023/05/12 00:00:00.000,40.774536,-73.97796,1
2023/05/12 00:00:00.000,40.79149,-73.93577,1
2023/05/12 00:00:00.000,40.726624,-73.98909,1
2023/05/12 00:00:00.000,40.716923,-73.98322,1
2023/05/12 00:00:00.000,40.751522,-73.99396,2
2023/05/12 00:00:00.000,40.752724,-73.9748,1
2023/05/12 00:00:00.000,40.79965,-73.945114,1
2023/05/12 00:00:00.000,40.75457,-73.97169,1
2023/05/12 00:00:00.000,40.81417,-73.93431,1
2023/05/12 00:00:00.000,40.86369,-73.91707,3
2023/05/12 00:00:00.000,40.725582,-73.989876,1
2023/05/13 00:00:00.000,40.80812,-73.96011,2
2023/05/13 00:00:00.000,40.710716,-73.981544,2
2023/05/13 00:00:00.000,40.86131,-73.92124,1
2023/05/13 00:00:00.000,40.767612,-73.950005,2
2023/05/13 00:00:00.000,40.806915,-73.93557,5
2023/05/13 00:00:00.000,40.747894,-73.989174,5
2023/05/13 00:00:00.000,40.78503,-73.94058,1
2023/05/13 00:00:00.000,40.83089,-73.941376,4
2023/05/14 00:00:00.000,40.773655,-73.95173,1
2023/05/14 00:00:00.000,40.829647,-73.94439,2
2023/05/14 00:00:00.000,40.847248,-73.93687,1
2023/05/14 00:00:00.000,40.7463,-73.971664,1
2023/05/14 00:00:00.000,40.76241,-73.95443,5
2023/05/14 00:00:00.000,40.774677,-73.98221,1
2023/05/14 00:00:00.000,40.791138,-73.93898,1
2023/05/15 00:00:00.000,40.791405,-73.93569,2
2023/05/15 00:00:00.000,40.737583,-73.98115,1
2023/05/15 00:00:00.000,40.856503,-73.93277,1
2023/05/15 00:00:00.000,40.72143,-73.9858,1
2023/05/15 00:00:00.000,40.75388,-73.96616,1
2023/05/15 00:00:00.000,40.811653,-73.95064,1
2023/05/15 00:00:00.000,40.751575,-73.982285,1
2023/05/16 00:00:00.000,40.720627,-74.00522,1
2023/05/16 00:00:00.000,40.821636,-73.93909,2
2023/05/16 00:00:00.000,40.800663,-73.946465,1
2023/05/16 00:00:00.000,40.79094,-73.947235,2
2023/05/16 00:00:00.000,40.71738,-73.99131,1
2023/05/16 00:00:00.000,40.76871,-73.969986,1
2023/05/16 00:00:00.000,40.789684,-73.94815,2
2023/05/16 00:00:00.000,40.79084,-73.97457,1
2023/05/16 00:00:00.000,40.75898,-73.99595,1
2023/05/16 00:00:00.000,40.77146,-73.994354,1
2023/05/17 00:00:00.000,40.713253,-73.97759,1
2023/05/17 00:00:00.000,40.77493,-73.950806,1
2023/05/17 00:00:00.000,40.76434,-73.98834,1
2023/05/17 00:00:00.000,0,0,1
2023/05/17 00:00:00.000,40.820293,-73.94378,1
2023/05/17 00:00:00.000,40.785805,-73.942856,1
2023/05/17 00:00:00.000,40.76139,-74.00175,1
2023/05/17 00:00:00.000,40.744778,-73.97589,1
2023/05/18 00:00:00.000,40.807934,-73.9499,1
2023/05/18 00:00:00.000,40.80682,-73.96106,1
2023/05/18 00:00:00.000,40.835808,-73.949455,1
2023/05/18 00:00:00.000,40.720005,-73.97895,2
2023/05/18 00:00:00.000,40.80875,-73.959656,1
2023/05/18 00:00:00.000,40.81821,-73.96144,1
2023/05/18 00:00:00.000,40.841087,-73.937935,1
2023/05/18 00:00:00.000,40.72018,-73.99604,1
2023/05/18 00:00:00.000,40.81151,-73.94649,3
2023/05/18 00:00:00.000,40.788795,-73.93755,1
2023/05/18 00:00:00.000,40.802757,-73.93026,1
2023/05/18 00:00:00.000,40.818172,-73.95649,2
2023/05/18 00:00:00.000,40.803565999999996,-73.96715,1
2023/05/18 00:00:00.000,40.819004,-73.946526,1
2023/05/18 00:00:00.000,40.82403,-73.94476,1
2023/05/18 00:00:00.000,40.855988,-73.93302,1
2023/05/19 00:00:00.000,40.74291,-73.99281,1
2023/05/19 00:00:00.000,40.76411,-73.9885,1
2023/05/19 00:00:00.000,40.777798,-73.961044,1
2023/05/19 00:00:00.000,40.78503,-73.94058,1
2023/05/19 00:00:00.000,40.798817,-73.953804,4
2023/05/19 00:00:00.000,40.831566,-73.942986,1
2023/05/19 00:00:00.000,40.760082,-73.99659,1
2023/05/19 00:00:00.000,40.82523,-73.94761,1
2023/05/19 00:00:00.000,40.77074,-73.99455,1
2023/05/19 00:00:00.000,40.830845,-73.947235,1
2023/05/19 00:00:00.000,40.718025,-74.00305,1
2023/05/19 00:00:00.000,40.778606,-73.98163,1
2023/05/19 00:00:00.000,40.850883,-73.930786,1
2023/05/20 00:00:00.000,40.715954,-73.986725,1
2023/05/20 00:00:00.000,40.832012,-73.944016,1
2023/05/20 00:00:00.000,40.796738,-73.92925,1
2023/05/20 00:00:00.000,40.837368,-73.94699,3
2023/05/20 00:00:00.000,40.720367,-73.98979,1
2023/05/20 00:00:00.000,40.788795,-73.93755,2
2023/05/20 00:00:00.000,40.753242,-73.96662,2
2023/05/20 00:00:00.000,40.743343,-73.97203,4
2023/05/20 00:00:00.000,40.799305,-73.94324,2
2023/05/20 00:00:00.000,40.820435,-73.93623,1
2023/05/20 00:00:00.000,40.831978,-73.93515,1
2023/05/20 00:00:00.000,40.713825,-73.97838,2
2023/05/20 00:00:00.000,40.723625,-74.00479,1
2023/05/20 00:00:00.000,40.750217,-73.979065,3
2023/05/20 00:00:00.000,40.821068,-73.934525,2
2023/05/20 00:00:00.000,40.809364,-73.96797,2
2023/05/20 00:00:00.000,40.719055,-74.01245,1
2023/05/20 00:00:00.000,40.706142,-74.00603,1
2023/05/20 00:00:00.000,40.85061,-73.94437,1
2023/05/21 00:00:00.000,40.86769,-73.92122,4
2023/05/21 00:00:00.000,40.84105,-73.94469,1
2023/05/21 00:00:00.000,40.7081,-73.999405,1
2023/05/21 00:00:00.000,40.8629,-73.9256,3
2023/05/22 00:00:00.000,40.799984,-73.944855,1
2023/05/22 00:00:00.000,40.769295,-73.99495,3
2023/05/22 00:00:00.000,40.715237,-74.01339,1
2023/05/22 00:00:00.000,40.764053,-73.96476,1
2023/05/22 00:00:00.000,40.798935,-73.93637,1
2023/05/22 00:00:00.000,0,0,1
2023/05/22 00:00:00.000,40.804012,-73.93097,1
2023/05/22 00:00:00.000,40.81458,-73.94795,1
2023/05/22 00:00:00.000,40.84603,-73.93034,2
2023/05/22 00:00:00.000,40.798626,-73.93953,1
2023/05/23 00:00:00.000,40.799698,-73.92929,1
2023/05/23 00:00:00.000,40.729446,-74.00518,4
2023/05/23 00:00:00.000,40.77074,-73.99455,2
2023/05/23 00:00:00.000,40.714314,-73.99352,1
2023/05/23 00:00:00.000,40.76241,-73.95443,1
2023/05/23 00:00:00.000,40.74892,-73.9779,1
2023/05/23 00:00:00.000,40.72255,-74.00631,1
2023/05/23 00:00:00.000,40.87022,-73.9147,1
2023/05/23 00:00:00.000,40.8188,-73.956024,1
2023/05/24 00:00:00.000,40.80186,-73.949295,2
2023/05/24 00:00:00.000,40.784973,-73.98264,1
2023/05/24 00:00:00.000,40.725193,-73.98705,1
2023/05/24 00:00:00.000,40.76428,-73.99859,2
2023/05/24 00:00:00.000,40.806408,-73.94016,1
2023/05/24 00:00:00.000,40.724136,-73.992615,1
2023/05/24 00:00:00.000,40.762486,-73.96298,1
2023/05/24 00:00:00.000,40.872498,-73.91718,1
2023/05/24 00:00:00.000,40.778606,-73.98163,1
2023/05/24 00:00:00.000,40.78958,-73.97548,1
2023/05/25 00:00:00.000,40.773617,-73.94573,5
2023/05/25 00:00:00.000,40.820343,-73.959335,1
2023/05/25 00:00:00.000,40.828728,-73.95221,1
2023/05/25 00:00:00.000,40.757103,-73.9862,1
2023/05/25 00:00:00.000,40.84932,-73.93374,1
2023/05/25 00:00:00.000,40.851696,-73.932,1
2023/05/26 00:00:00.000,40.824177,-73.94467,1
2023/05/26 00:00:00.000,40.720436,-74.00671,1
2023/05/26 00:00:00.000,40.846165,-73.929146,4
2023/05/26 00:00:00.000,40.80574,-73.942764,1
2023/05/26 00:00:00.000,40.75783,-73.99125,1
2023/05/26 00:00:00.000,0,0,1
